customer_id,num_products,service_bundle,has_credit_card
15750055,2,Dual service,1
15750056,1,Core service,1
15750099,1,Starter service,0
15750104,2,Dual service,1
15750121,1,Starter service,1
15750141,2,Dual service,1
15750156,1,Core service,1
15750181,2,Dual service,0
15750243,2,Dual service,0
15750248,1,Core service,1
15750258,1,Core service,1
15750264,2,Dual service,1
15750299,1,Core service,0
15750335,3,Premium bundle,1
15750396,2,Dual service,1
15750407,2,Dual service,0
15750410,1,Core service,1
15750441,2,Dual service,0
15750447,1,Core service,1
15750458,2,Dual service,0
15750466,1,Core service,1
15750476,2,Dual service,1
15750497,1,Core service,1
15750545,4,Premium bundle,0
15750547,2,Dual service,1
15750549,2,Dual service,1
15750569,2,Dual service,1
15750574,2,Dual service,1
15750602,1,Core service,1
15750638,1,Core service,0
15750649,2,Dual service,1
15750658,3,Premium bundle,0
15750671,2,Dual service,1
15750684,1,Starter service,1
15750728,1,Starter service,1
15750731,1,Core service,1
15750755,2,Dual service,0
15750765,1,Starter service,1
15750769,1,Core service,1
15750772,1,Core service,0
15750776,1,Core service,1
15750778,4,Premium bundle,1
15750803,1,Core service,1
15750808,2,Dual service,1
15750811,1,Core service,0
15750837,1,Core service,0
15750839,1,Core service,1
15750867,1,Core service,1
15750874,1,Core service,1
15750921,2,Dual service,1
15750929,2,Dual service,1
15750970,1,Core service,1
15751022,2,Dual service,1
15751032,2,Dual service,0
15751057,1,Core service,0
15751084,1,Core service,1
15751120,1,Core service,1
15751131,1,Core service,1
15751137,1,Core service,1
15751158,3,Premium bundle,1
15751167,2,Dual service,1
15751175,2,Dual service,1
15751177,1,Core service,1
15751180,1,Core service,1
15751185,1,Core service,1
15751193,2,Dual service,1
15751203,2,Dual service,1
15751208,1,Core service,1
15751227,1,Core service,0
15751297,2,Dual service,1
15751333,2,Dual service,0
15751336,2,Dual service,0
15751392,2,Dual service,1
15751412,1,Core service,0
15751445,2,Dual service,0
15751455,1,Starter service,1
15751491,1,Core service,1
15751524,1,Core service,1
15751531,2,Dual service,1
15751549,2,Dual service,0
15751561,1,Core service,1
15751593,1,Core service,1
15751628,1,Core service,0
15751710,2,Dual service,1
15751748,1,Core service,0
15751771,1,Core service,0
15751774,1,Core service,1
15751788,1,Core service,1
15751912,2,Dual service,0
15751926,2,Dual service,1
15751943,2,Dual service,0
15752026,1,Starter service,0
15752047,2,Dual service,1
15752081,3,Premium bundle,0
15752097,1,Core service,1
15752137,1,Core service,1
15752139,2,Dual service,1
15752186,2,Dual service,1
15752193,1,Core service,1
15752294,4,Premium bundle,1
15752300,1,Core service,1
15752312,2,Dual service,1
15752342,3,Premium bundle,1
15752344,2,Dual service,1
15752375,1,Core service,0
15752388,2,Dual service,1
15752409,2,Dual service,0
15752463,1,Core service,0
15752467,2,Dual service,1
15752488,1,Core service,1
15752502,1,Core service,0
15752507,1,Core service,1
15752508,2,Dual service,1
15752534,2,Dual service,1
15752578,2,Dual service,1
15752588,2,Dual service,1
15752601,2,Dual service,0
15752622,1,Core service,0
15752626,1,Core service,0
15752650,1,Core service,1
15752694,1,Core service,0
15752731,1,Starter service,1
15752801,2,Dual service,1
15752809,1,Core service,1
15752816,1,Core service,0
15752838,2,Dual service,1
15752846,2,Dual service,1
15752857,2,Dual service,0
15752885,1,Core service,1
15752912,2,Dual service,1
15752915,2,Dual service,1
15752953,2,Dual service,0
15752956,2,Dual service,1
15752984,2,Dual service,1
15753079,3,Premium bundle,0
15753092,1,Core service,1
15753102,1,Core service,1
15753110,2,Dual service,1
15753161,2,Dual service,1
15753174,3,Premium bundle,1
15753213,2,Dual service,1
15753215,2,Dual service,1
15753229,1,Core service,1
15753248,2,Dual service,0
15753332,1,Core service,1
15753337,3,Premium bundle,1
15753343,1,Core service,1
15753362,2,Dual service,1
15753370,1,Core service,1
15753462,2,Dual service,0
15753549,1,Core service,0
15753550,2,Dual service,1
15753566,1,Core service,1
15753591,2,Dual service,1
15753639,2,Dual service,0
15753679,2,Dual service,1
15753719,1,Core service,1
15753754,2,Dual service,1
15753831,1,Core service,1
15753837,2,Dual service,1
15753840,1,Starter service,1
15753847,1,Starter service,0
15753861,2,Dual service,0
15753874,1,Core service,0
15753888,1,Core service,1
15753895,2,Dual service,0
15753955,2,Dual service,0
15753969,1,Core service,0
15754012,2,Dual service,1
15754053,3,Premium bundle,1
15754068,2,Dual service,1
15754072,2,Dual service,1
15754084,1,Core service,1
15754105,1,Core service,0
15754112,2,Dual service,1
15754113,2,Dual service,1
15754168,1,Starter service,1
15754177,2,Dual service,0
15754261,2,Dual service,1
15754267,2,Dual service,0
15754301,1,Starter service,1
15754342,1,Core service,0
15754443,1,Core service,1
15754494,1,Core service,1
15754526,1,Core service,1
15754537,1,Starter service,0
15754569,2,Dual service,1
15754574,2,Dual service,1
15754577,1,Core service,1
15754578,2,Dual service,1
15754599,2,Dual service,1
15754605,2,Dual service,1
15754649,2,Dual service,1
15754713,1,Core service,1
15754747,2,Dual service,0
15754796,2,Dual service,1
15754820,2,Dual service,1
15754849,2,Dual service,1
15754874,1,Core service,1
15754919,2,Dual service,0
15754926,2,Dual service,1
15754929,2,Dual service,0
15754940,1,Core service,0
15754952,2,Dual service,0
15754999,1,Starter service,1
15755018,2,Dual service,1
15755077,2,Dual service,1
15755084,1,Core service,1
15755138,2,Dual service,1
15755178,3,Premium bundle,1
15755196,1,Core service,0
15755209,1,Core service,1
15755223,2,Dual service,0
15755225,2,Dual service,1
15755239,2,Dual service,1
15755241,1,Starter service,0
15755242,1,Starter service,1
15755262,1,Core service,0
15755330,1,Core service,0
15755405,1,Core service,1
15755416,1,Core service,1
15755521,2,Dual service,0
15755638,1,Core service,1
15755642,2,Dual service,1
15755648,1,Core service,1
15755649,1,Core service,1
15755678,2,Dual service,0
15755722,1,Starter service,0
15755731,1,Core service,0
15755798,1,Core service,0
15755825,2,Dual service,1
15755863,2,Dual service,0
15755868,1,Starter service,0
15755978,2,Dual service,1
15756026,1,Starter service,0
15756056,2,Dual service,1
15756070,2,Dual service,0
15756071,1,Core service,1
15756118,1,Starter service,1
15756125,2,Dual service,1
15756148,1,Core service,1
15756150,2,Dual service,0
15756155,2,Dual service,0
15756167,1,Core service,1
15756196,2,Dual service,0
15756241,1,Core service,1
15756272,1,Core service,1
15756277,2,Dual service,1
15756299,1,Core service,1
15756301,1,Core service,0
15756305,2,Dual service,1
15756321,1,Core service,0
15756333,2,Dual service,1
15756425,1,Core service,0
15756471,2,Dual service,1
15756472,1,Core service,1
15756475,2,Dual service,1
15756481,1,Core service,1
15756535,1,Core service,1
15756538,1,Starter service,0
15756539,2,Dual service,0
15756560,2,Dual service,1
15756610,1,Core service,0
15756625,2,Dual service,1
15756655,2,Dual service,0
15756668,1,Core service,1
15756680,1,Core service,1
15756743,1,Core service,1
15756751,1,Core service,1
15756804,1,Core service,1
15756820,1,Core service,0
15756824,2,Dual service,1
15756848,1,Starter service,0
15756850,2,Dual service,0
15756871,1,Starter service,1
15756875,1,Core service,0
15756894,1,Starter service,0
15756901,2,Dual service,0
15756918,2,Dual service,0
15756920,1,Core service,0
15756926,2,Dual service,0
15756932,2,Dual service,1
15756954,1,Starter service,1
15756975,2,Dual service,1
15756992,2,Dual service,1
15757001,2,Dual service,1
15757015,1,Core service,1
15757140,1,Core service,0
15757188,2,Dual service,1
15757306,3,Premium bundle,1
15757310,1,Core service,1
15757385,1,Core service,1
15757408,3,Premium bundle,0
15757425,2,Dual service,1
15757434,1,Core service,0
15757467,2,Dual service,1
15757473,2,Dual service,0
15757521,1,Core service,0
15757535,3,Premium bundle,1
15757537,1,Core service,1
15757541,2,Dual service,0
15757559,2,Dual service,1
15757568,1,Starter service,1
15757577,2,Dual service,1
15757588,2,Dual service,0
15757607,1,Starter service,1
15757617,1,Core service,1
15757628,1,Core service,1
15757632,2,Dual service,1
15757646,2,Dual service,1
15757648,1,Core service,0
15757661,2,Dual service,0
15757759,3,Premium bundle,1
15757777,2,Dual service,1
15757811,1,Core service,0
15757821,2,Dual service,0
15757829,2,Dual service,1
15757837,2,Dual service,1
15757865,2,Dual service,1
15757867,1,Core service,1
15757895,1,Core service,0
15757897,1,Core service,1
15757911,1,Starter service,0
15757912,1,Core service,0
15757916,2,Dual service,1
15757931,2,Dual service,1
15757933,1,Core service,1
15757952,3,Premium bundle,1
15757981,1,Starter service,1
15758013,2,Dual service,0
15758023,1,Core service,0
15758031,1,Core service,0
15758035,1,Core service,0
15758039,2,Dual service,0
15758048,1,Core service,1
15758050,2,Dual service,1
15758056,2,Dual service,0
15758073,1,Core service,0
15758081,1,Core service,1
15758116,1,Core service,1
15758136,1,Core service,0
15758171,1,Starter service,1
15758252,2,Dual service,0
15758306,2,Dual service,1
15758362,1,Core service,1
15758372,2,Dual service,1
15758449,1,Starter service,0
15758451,1,Core service,1
15758477,2,Dual service,1
15758482,2,Dual service,0
15758510,2,Dual service,0
15758513,2,Dual service,1
15758531,2,Dual service,1
15758546,2,Dual service,1
15758606,1,Starter service,0
15758639,2,Dual service,1
15758685,2,Dual service,1
15758692,1,Core service,0
15758702,2,Dual service,1
15758726,2,Dual service,1
15758750,1,Core service,1
15758755,1,Core service,0
15758769,1,Starter service,1
15758775,1,Core service,1
15758813,2,Dual service,0
15758831,1,Core service,0
15758836,2,Dual service,0
15758845,1,Core service,0
15758856,2,Dual service,0
15758901,1,Starter service,1
15758939,1,Core service,0
15759021,1,Starter service,1
15759034,1,Core service,1
15759038,1,Core service,1
15759066,1,Core service,1
15759067,4,Premium bundle,1
15759133,2,Dual service,1
15759140,1,Core service,0
15759184,1,Core service,1
15759244,2,Dual service,1
15759250,1,Core service,1
15759274,1,Starter service,1
15759284,1,Starter service,1
15759290,2,Dual service,1
15759298,1,Core service,1
15759317,1,Core service,1
15759381,1,Core service,1
15759387,1,Core service,1
15759436,3,Premium bundle,1
15759456,2,Dual service,1
15759480,1,Core service,1
15759499,1,Core service,1
15759537,2,Dual service,1
15759555,2,Dual service,1
15759566,2,Dual service,1
15759618,1,Starter service,1
15759684,2,Dual service,0
15759690,2,Dual service,1
15759717,2,Dual service,1
15759733,2,Dual service,1
15759741,1,Core service,1
15759751,2,Dual service,1
15759805,2,Dual service,1
15759872,2,Dual service,1
15759874,1,Core service,1
15759913,2,Dual service,1
15759915,1,Core service,1
15759966,2,Dual service,1
15759991,1,Core service,1
15760063,2,Dual service,1
15760085,1,Core service,1
15760090,2,Dual service,1
15760102,1,Starter service,1
15760121,1,Core service,1
15760177,1,Core service,1
15760216,1,Starter service,1
15760244,1,Core service,0
15760294,1,Core service,1
15760427,1,Core service,1
15760431,2,Dual service,1
15760446,1,Starter service,0
15760450,2,Dual service,1
15760456,2,Dual service,1
15760514,2,Dual service,1
15760521,1,Core service,1
15760550,2,Dual service,0
15760568,2,Dual service,0
15760570,2,Dual service,1
15760641,1,Core service,0
15760662,1,Core service,1
15760749,1,Core service,0
15760774,2,Dual service,1
15760825,2,Dual service,1
15760849,2,Dual service,1
15760851,2,Dual service,1
15760861,1,Core service,1
15760865,1,Core service,1
15760873,1,Core service,1
15760880,2,Dual service,0
15760924,1,Core service,0
15760988,2,Dual service,0
15761018,2,Dual service,1
15761023,1,Core service,1
15761024,2,Dual service,1
15761043,2,Dual service,1
15761047,2,Dual service,0
15761053,1,Core service,0
15761076,2,Dual service,1
15761102,1,Core service,0
15761132,1,Core service,1
15761141,2,Dual service,1
15761149,1,Core service,0
15761158,2,Dual service,1
15761168,1,Core service,1
15761241,1,Core service,1
15761286,2,Dual service,1
15761294,1,Core service,1
15761340,2,Dual service,1
15761348,2,Dual service,1
15761364,2,Dual service,1
15761374,1,Core service,1
15761453,1,Starter service,1
15761477,2,Dual service,1
15761487,1,Starter service,0
15761497,1,Core service,0
15761506,2,Dual service,1
15761525,2,Dual service,0
15761554,1,Core service,0
15761600,1,Core service,1
15761606,1,Core service,1
15761654,1,Core service,1
15761670,1,Starter service,1
15761692,2,Dual service,0
15761706,1,Core service,1
15761713,1,Core service,0
15761717,2,Dual service,1
15761720,1,Core service,1
15761733,2,Dual service,1
15761763,1,Core service,1
15761775,2,Dual service,1
15761783,1,Starter service,1
15761854,1,Starter service,0
15761886,1,Core service,1
15761950,1,Core service,1
15761976,2,Dual service,1
15761986,1,Core service,1
15762045,2,Dual service,1
15762048,2,Dual service,1
15762091,1,Core service,1
15762110,2,Dual service,1
15762123,2,Dual service,1
15762134,2,Dual service,1
15762138,2,Dual service,1
15762169,2,Dual service,1
15762172,2,Dual service,1
15762198,1,Core service,1
15762216,2,Dual service,1
15762218,2,Dual service,0
15762228,2,Dual service,1
15762238,2,Dual service,0
15762268,1,Core service,1
15762277,1,Core service,0
15762331,1,Core service,1
15762332,2,Dual service,1
15762351,2,Dual service,1
15762392,1,Core service,1
15762418,1,Core service,1
15762455,1,Core service,0
15762543,2,Dual service,1
15762573,2,Dual service,1
15762588,2,Dual service,1
15762605,1,Core service,1
15762615,1,Core service,0
15762682,2,Dual service,1
15762708,1,Core service,1
15762716,1,Core service,1
15762729,1,Core service,1
15762745,1,Starter service,1
15762762,1,Core service,0
15762793,2,Dual service,1
15762799,2,Dual service,1
15762803,2,Dual service,1
15762821,2,Dual service,0
15762855,2,Dual service,1
15762882,1,Core service,1
15762902,2,Dual service,0
15762927,1,Core service,1
15762928,1,Starter service,1
15762937,2,Dual service,1
15762984,2,Dual service,0
15762993,2,Dual service,0
15763029,1,Core service,1
15763055,1,Core service,0
15763063,1,Core service,1
15763065,2,Dual service,1
15763093,2,Dual service,1
15763097,2,Dual service,0
15763107,1,Starter service,1
15763108,1,Core service,1
15763111,1,Core service,0
15763148,1,Core service,0
15763171,1,Core service,1
15763194,2,Dual service,0
15763218,2,Dual service,0
15763256,2,Dual service,1
15763274,1,Core service,0
15763327,2,Dual service,1
15763381,1,Core service,0
15763414,1,Core service,1
15763415,1,Core service,1
15763431,2,Dual service,1
15763460,1,Core service,1
15763515,2,Dual service,1
15763544,2,Dual service,0
15763579,2,Dual service,1
15763612,2,Dual service,0
15763613,2,Dual service,1
15763625,2,Dual service,1
15763662,2,Dual service,1
15763665,2,Dual service,0
15763683,1,Core service,1
15763704,2,Dual service,0
15763747,2,Dual service,1
15763798,1,Core service,0
15763806,2,Dual service,1
15763859,2,Dual service,1
15763874,2,Dual service,1
15763895,2,Dual service,1
15763898,2,Dual service,1
15763907,1,Core service,1
15763922,2,Dual service,1
15763980,1,Core service,1
15764021,2,Dual service,1
15764033,1,Core service,1
15764072,1,Core service,1
15764073,2,Dual service,1
15764105,2,Dual service,1
15764153,2,Dual service,1
15764170,1,Core service,1
15764174,2,Dual service,1
15764195,1,Core service,1
15764226,1,Core service,1
15764237,2,Dual service,0
15764253,1,Core service,1
15764284,3,Premium bundle,1
15764293,2,Dual service,1
15764294,1,Core service,1
15764314,2,Dual service,1
15764335,2,Dual service,1
15764343,1,Core service,1
15764351,1,Core service,0
15764405,2,Dual service,1
15764409,1,Core service,1
15764419,2,Dual service,1
15764431,4,Premium bundle,1
15764432,1,Core service,1
15764444,2,Dual service,1
15764448,1,Core service,1
15764491,2,Dual service,1
15764537,2,Dual service,1
15764604,3,Premium bundle,1
15764618,1,Starter service,1
15764654,2,Dual service,1
15764661,1,Starter service,1
15764708,1,Core service,1
15764726,1,Core service,0
15764841,1,Core service,1
15764866,3,Premium bundle,1
15764892,2,Dual service,1
15764916,1,Core service,0
15764922,1,Core service,1
15764927,1,Core service,0
15765014,2,Dual service,0
15765048,2,Dual service,1
15765093,1,Core service,1
15765173,1,Starter service,0
15765192,2,Dual service,0
15765257,1,Core service,1
15765258,2,Dual service,1
15765266,2,Dual service,0
15765283,2,Dual service,1
15765287,2,Dual service,1
15765297,2,Dual service,0
15765300,3,Premium bundle,1
15765311,1,Starter service,1
15765322,2,Dual service,1
15765345,2,Dual service,1
15765375,1,Starter service,0
15765402,1,Core service,0
15765415,1,Core service,1
15765457,1,Core service,1
15765461,2,Dual service,1
15765487,1,Core service,1
15765518,1,Core service,1
15765520,1,Core service,1
15765532,1,Core service,1
15765537,1,Core service,1
15765643,2,Dual service,0
15765650,1,Core service,0
15765694,1,Starter service,0
15765732,1,Core service,1
15765806,1,Core service,1
15765812,2,Dual service,1
15765846,1,Core service,1
15765857,1,Core service,1
15765902,2,Dual service,1
15765952,1,Core service,1
15765982,1,Core service,1
15766017,1,Core service,1
15766044,1,Core service,1
15766047,1,Core service,1
15766064,2,Dual service,1
15766066,1,Core service,0
15766137,2,Dual service,1
15766163,2,Dual service,0
15766166,1,Core service,1
15766172,1,Core service,1
15766183,2,Dual service,1
15766185,1,Core service,1
15766205,1,Core service,0
15766272,1,Core service,1
15766288,1,Core service,1
15766289,2,Dual service,1
15766355,3,Premium bundle,1
15766374,2,Dual service,1
15766378,2,Dual service,1
15766417,2,Dual service,1
15766427,2,Dual service,1
15766458,1,Core service,1
15766552,2,Dual service,0
15766575,1,Core service,1
15766609,2,Dual service,1
15766649,1,Core service,0
15766659,2,Dual service,1
15766663,2,Dual service,1
15766667,2,Dual service,0
15766683,1,Core service,0
15766686,1,Core service,1
15766734,1,Starter service,1
15766741,1,Core service,0
15766746,1,Core service,1
15766765,1,Core service,1
15766776,1,Starter service,1
15766787,2,Dual service,1
15766810,2,Dual service,0
15766826,1,Core service,1
15766869,2,Dual service,1
15766887,2,Dual service,1
15766896,2,Dual service,1
15766906,2,Dual service,1
15766908,1,Core service,1
15767064,1,Core service,1
15767129,1,Core service,1
15767231,1,Core service,0
15767264,1,Core service,0
15767339,2,Dual service,1
15767358,2,Dual service,1
15767391,2,Dual service,0
15767414,2,Dual service,1
15767432,3,Premium bundle,1
15767474,3,Premium bundle,1
15767488,2,Dual service,1
15767594,2,Dual service,1
15767598,2,Dual service,0
15767626,2,Dual service,1
15767681,2,Dual service,0
15767722,1,Core service,1
15767729,2,Dual service,1
15767757,1,Core service,1
15767781,1,Core service,1
15767793,2,Dual service,1
15767794,1,Core service,1
15767804,2,Dual service,1
15767818,1,Core service,1
15767821,2,Dual service,0
15767864,2,Dual service,0
15767871,2,Dual service,1
15767891,2,Dual service,1
15767894,2,Dual service,0
15767908,2,Dual service,0
15767921,2,Dual service,1
15767954,2,Dual service,1
15768006,1,Core service,1
15768072,1,Starter service,0
15768095,1,Starter service,0
15768104,1,Core service,0
15768120,2,Dual service,1
15768124,1,Starter service,1
15768137,2,Dual service,0
15768151,1,Core service,0
15768163,1,Core service,1
15768193,2,Dual service,0
15768201,1,Core service,1
15768219,2,Dual service,1
15768233,1,Core service,0
15768244,2,Dual service,1
15768270,2,Dual service,1
15768282,2,Dual service,1
15768293,2,Dual service,1
15768295,1,Core service,0
15768340,1,Core service,1
15768342,3,Premium bundle,1
15768359,1,Core service,1
15768367,1,Core service,1
15768387,2,Dual service,0
15768449,2,Dual service,1
15768451,3,Premium bundle,1
15768455,2,Dual service,1
15768465,2,Dual service,1
15768471,1,Core service,1
15768474,2,Dual service,1
15768476,2,Dual service,1
15768495,2,Dual service,1
15768530,2,Dual service,1
15768566,2,Dual service,1
15768574,1,Core service,1
15768600,1,Core service,1
15768682,1,Starter service,1
15768746,2,Dual service,0
15768763,1,Starter service,0
15768777,2,Dual service,1
15768816,2,Dual service,1
15768881,2,Dual service,1
15768887,2,Dual service,0
15768945,1,Core service,1
15769005,2,Dual service,1
15769051,1,Starter service,0
15769064,1,Core service,1
15769110,2,Dual service,1
15769125,2,Dual service,0
15769169,1,Starter service,0
15769191,2,Dual service,1
15769216,1,Starter service,1
15769246,1,Core service,1
15769254,2,Dual service,0
15769272,1,Core service,0
15769308,2,Dual service,1
15769312,2,Dual service,1
15769346,2,Dual service,1
15769353,1,Core service,0
15769356,2,Dual service,1
15769389,1,Core service,1
15769402,1,Core service,1
15769412,2,Dual service,0
15769451,2,Dual service,1
15769499,2,Dual service,1
15769504,1,Core service,1
15769516,2,Dual service,1
15769522,1,Core service,1
15769548,1,Core service,1
15769582,2,Dual service,1
15769586,2,Dual service,1
15769596,2,Dual service,0
15769645,1,Starter service,1
15769703,1,Core service,0
15769781,2,Dual service,1
15769783,1,Starter service,1
15769818,1,Core service,0
15769829,2,Dual service,0
15769902,2,Dual service,1
15769915,1,Core service,1
15769917,3,Premium bundle,0
15769948,1,Core service,0
15769955,2,Dual service,0
15769959,1,Core service,1
15769974,1,Core service,0
15769980,1,Core service,1
15770030,2,Dual service,1
15770039,1,Core service,1
15770041,1,Core service,0
15770091,2,Dual service,1
15770101,2,Dual service,1
15770121,1,Starter service,1
15770159,2,Dual service,1
15770174,1,Core service,1
15770185,1,Core service,1
15770214,2,Dual service,1
15770225,2,Dual service,1
15770255,1,Core service,0
15770291,2,Dual service,0
15770309,1,Core service,0
15770345,1,Core service,0
15770375,1,Core service,1
15770405,1,Core service,1
15770406,1,Core service,0
15770420,2,Dual service,1
15770424,2,Dual service,1
15770435,2,Dual service,1
15770474,3,Premium bundle,0
15770498,1,Core service,1
15770516,2,Dual service,1
15770525,2,Dual service,0
15770539,1,Core service,1
15770543,1,Core service,1
15770548,1,Core service,1
15770554,2,Dual service,1
15770567,1,Core service,1
15770576,2,Dual service,1
15770631,1,Core service,1
15770711,1,Core service,0
15770719,1,Core service,1
15770811,2,Dual service,0
15770968,2,Dual service,1
15770974,2,Dual service,0
15770984,2,Dual service,0
15770995,1,Core service,1
15771000,3,Premium bundle,1
15771054,2,Dual service,1
15771059,1,Core service,0
15771086,2,Dual service,1
15771087,2,Dual service,1
15771139,2,Dual service,1
15771154,2,Dual service,1
15771211,1,Core service,0
15771222,2,Dual service,0
15771270,1,Core service,1
15771299,1,Core service,1
15771323,1,Core service,1
15771383,1,Core service,1
15771409,1,Core service,1
15771417,1,Core service,0
15771442,1,Core service,0
15771477,1,Core service,0
15771483,2,Dual service,1
15771509,2,Dual service,0
15771535,2,Dual service,1
15771540,1,Core service,1
15771543,1,Core service,1
15771569,1,Core service,1
15771573,1,Core service,1
15771580,1,Core service,0
15771636,1,Starter service,0
15771668,1,Core service,0
15771674,2,Dual service,1
15771702,2,Dual service,1
15771728,3,Premium bundle,1
15771742,2,Dual service,1
15771749,2,Dual service,1
15771750,1,Core service,1
15771855,2,Dual service,0
15771856,2,Dual service,1
15771857,2,Dual service,1
15771873,2,Dual service,1
15771942,1,Core service,1
15771966,1,Core service,1
15771977,1,Core service,1
15771997,1,Core service,1
15772009,1,Starter service,1
15772030,2,Dual service,0
15772073,1,Starter service,1
15772148,1,Core service,0
15772216,1,Core service,0
15772243,1,Starter service,0
15772250,1,Starter service,0
15772262,1,Core service,1
15772329,1,Core service,1
15772337,1,Core service,1
15772341,1,Core service,1
15772363,1,Core service,1
15772381,1,Core service,1
15772383,1,Core service,0
15772412,1,Core service,1
15772421,1,Core service,1
15772423,1,Core service,1
15772479,2,Dual service,0
15772482,3,Premium bundle,1
15772503,2,Dual service,1
15772528,2,Dual service,1
15772559,1,Core service,0
15772573,1,Core service,0
15772601,2,Dual service,0
15772604,2,Dual service,1
15772618,1,Core service,0
15772632,2,Dual service,1
15772650,1,Core service,0
15772777,2,Dual service,1
15772781,3,Premium bundle,1
15772798,2,Dual service,1
15772892,1,Starter service,0
15772896,1,Core service,1
15772933,1,Starter service,1
15772941,1,Core service,0
15772995,1,Core service,1
15772996,2,Dual service,1
15773013,1,Starter service,1
15773017,2,Dual service,1
15773039,1,Starter service,1
15773071,1,Core service,1
15773098,2,Dual service,0
15773146,2,Dual service,0
15773221,1,Core service,1
15773242,2,Dual service,1
15773260,1,Core service,1
15773273,1,Core service,1
15773276,1,Core service,1
15773277,2,Dual service,1
15773283,1,Core service,1
15773322,1,Core service,0
15773338,1,Core service,1
15773394,2,Dual service,1
15773421,2,Dual service,1
15773447,1,Starter service,1
15773456,2,Dual service,0
15773469,2,Dual service,0
15773487,1,Core service,0
15773503,2,Dual service,1
15773512,1,Starter service,1
15773520,2,Dual service,1
15773591,2,Dual service,1
15773605,2,Dual service,1
15773639,1,Core service,1
15773709,2,Dual service,0
15773723,1,Core service,1
15773731,2,Dual service,0
15773751,1,Core service,1
15773776,1,Starter service,1
15773779,1,Core service,1
15773789,1,Core service,1
15773792,1,Core service,1
15773804,1,Starter service,1
15773809,2,Dual service,1
15773852,2,Dual service,1
15773868,2,Dual service,1
15773869,1,Core service,1
15773876,2,Dual service,1
15773890,2,Dual service,1
15773906,2,Dual service,0
15773934,1,Core service,1
15773949,2,Dual service,1
15773972,1,Core service,1
15773973,2,Dual service,0
15774098,2,Dual service,0
15774104,2,Dual service,1
15774127,2,Dual service,1
15774133,1,Core service,0
15774151,1,Core service,0
15774155,1,Core service,1
15774164,2,Dual service,1
15774166,2,Dual service,0
15774179,2,Dual service,1
15774192,1,Core service,0
15774224,2,Dual service,1
15774250,1,Core service,1
15774258,2,Dual service,1
15774262,2,Dual service,1
15774277,2,Dual service,1
15774285,1,Core service,1
15774316,2,Dual service,1
15774328,2,Dual service,1
15774336,2,Dual service,1
15774358,1,Core service,1
15774382,1,Core service,1
15774393,2,Dual service,1
15774401,2,Dual service,0
15774402,1,Starter service,0
15774491,2,Dual service,0
15774507,1,Core service,1
15774510,1,Core service,1
15774536,2,Dual service,0
15774551,1,Core service,1
15774586,1,Core service,1
15774630,1,Core service,1
15774696,2,Dual service,0
15774727,2,Dual service,0
15774738,1,Core service,1
15774744,2,Dual service,1
15774847,1,Core service,0
15774854,1,Starter service,1
15774857,2,Dual service,1
15774872,2,Dual service,1
15774882,1,Core service,1
15774931,1,Core service,1
15774936,1,Core service,1
15775042,2,Dual service,1
15775067,2,Dual service,0
15775082,2,Dual service,0
15775104,1,Core service,1
15775108,2,Dual service,0
15775116,2,Dual service,0
15775124,2,Dual service,1
15775131,2,Dual service,0
15775153,1,Core service,0
15775192,1,Core service,1
15775203,1,Core service,0
15775206,2,Dual service,0
15775234,2,Dual service,0
15775235,1,Core service,0
15775238,1,Core service,0
15775293,1,Core service,1
15775294,2,Dual service,1
15775295,1,Core service,0
15775306,3,Premium bundle,1
15775307,1,Core service,1
15775318,3,Premium bundle,0
15775335,2,Dual service,1
15775339,1,Core service,1
15775430,2,Dual service,1
15775433,2,Dual service,1
15775490,2,Dual service,1
15775546,2,Dual service,1
15775562,2,Dual service,1
15775572,2,Dual service,1
15775590,1,Core service,0
15775625,1,Starter service,1
15775627,2,Dual service,0
15775662,1,Core service,1
15775663,2,Dual service,1
15775678,1,Starter service,1
15775703,1,Core service,1
15775709,1,Core service,1
15775741,2,Dual service,1
15775750,1,Core service,1
15775756,1,Core service,0
15775761,3,Premium bundle,0
15775797,3,Premium bundle,0
15775803,2,Dual service,0
15775809,1,Core service,0
15775826,1,Core service,0
15775880,2,Dual service,1
15775886,1,Starter service,1
15775888,1,Core service,1
15775891,1,Core service,1
15775892,1,Core service,0
15775905,1,Core service,1
15775912,2,Dual service,0
15775949,1,Core service,1
15776047,2,Dual service,0
15776051,2,Dual service,1
15776096,1,Core service,0
15776124,1,Starter service,0
15776128,1,Core service,0
15776156,1,Core service,1
15776211,2,Dual service,1
15776223,1,Core service,1
15776229,1,Core service,0
15776231,1,Core service,1
15776233,1,Core service,1
15776348,1,Core service,0
15776404,1,Core service,1
15776433,2,Dual service,1
15776454,1,Starter service,1
15776467,2,Dual service,1
15776494,1,Core service,1
15776518,1,Core service,1
15776545,1,Core service,0
15776558,1,Core service,0
15776596,1,Core service,1
15776605,2,Dual service,1
15776629,2,Dual service,0
15776631,1,Core service,0
15776725,1,Core service,1
15776733,2,Dual service,1
15776743,2,Dual service,1
15776780,1,Starter service,1
15776807,1,Starter service,1
15776824,1,Core service,1
15776827,2,Dual service,0
15776844,2,Dual service,1
15776850,1,Core service,1
15776921,2,Dual service,0
15776936,1,Core service,0
15776939,2,Dual service,1
15776947,1,Starter service,1
15776985,2,Dual service,0
