customer_id,status,exited,churn_reason
15766047,Retained,0,
15766064,Retained,0,
15766066,Retained,0,
15766137,Retained,0,
15766163,Retained,0,
15766166,Retained,0,
15766172,Retained,0,
15766183,Retained,0,
15766185,Retained,0,
15766205,Retained,0,
15766272,Retained,0,
15766288,Churned,1,Observed churn in source dataset
15766289,Retained,0,
15766355,Churned,1,Observed churn in source dataset
15766374,Retained,0,
15766378,Retained,0,
15766417,Retained,0,
15766427,Churned,1,Observed churn in source dataset
15766458,Retained,0,
15766552,Retained,0,
15766575,Churned,1,Observed churn in source dataset
15766609,Retained,0,
15766649,Retained,0,
15766659,Retained,0,
15766663,Retained,0,
15766667,Retained,0,
15766683,Churned,1,Observed churn in source dataset
15766686,Retained,0,
15766734,Retained,0,
15766741,Retained,0,
15766746,Retained,0,
15766765,Retained,0,
15766776,Retained,0,
15766787,Retained,0,
15766810,Retained,0,
15766826,Churned,1,Observed churn in source dataset
15766869,Retained,0,
15766887,Retained,0,
15766896,Retained,0,
15766906,Retained,0,
15766908,Retained,0,
15767064,Retained,0,
15767129,Retained,0,
15767231,Retained,0,
15767264,Churned,1,Observed churn in source dataset
15767339,Retained,0,
15767358,Retained,0,
15767391,Retained,0,
15767414,Retained,0,
15767432,Retained,0,
15767474,Churned,1,Observed churn in source dataset
15767488,Retained,0,
15767594,Retained,0,
15767598,Retained,0,
15767626,Retained,0,
15767681,Retained,0,
15767722,Retained,0,
15767729,Churned,1,Observed churn in source dataset
15767757,Retained,0,
15767781,Retained,0,
15767793,Retained,0,
15767794,Retained,0,
15767804,Retained,0,
15767818,Retained,0,
15767821,Retained,0,
15767864,Retained,0,
15767871,Retained,0,
15767891,Retained,0,
15767894,Retained,0,
15767908,Retained,0,
15767921,Retained,0,
15767954,Retained,0,
15768006,Retained,0,
15768072,Churned,1,Observed churn in source dataset
15768095,Retained,0,
15768104,Retained,0,
15768120,Retained,0,
15768124,Retained,0,
15768137,Churned,1,Observed churn in source dataset
15768151,Churned,1,Observed churn in source dataset
15768163,Churned,1,Observed churn in source dataset
15768193,Retained,0,
15768201,Retained,0,
15768219,Retained,0,
15768233,Churned,1,Observed churn in source dataset
15768244,Retained,0,
15768270,Retained,0,
15768282,Retained,0,
15768293,Retained,0,
15768295,Retained,0,
15768340,Retained,0,
15768342,Churned,1,Observed churn in source dataset
15768359,Retained,0,
15768367,Churned,1,Observed churn in source dataset
15768387,Retained,0,
15768449,Retained,0,
15768451,Churned,1,Observed churn in source dataset
15768455,Retained,0,
15768465,Retained,0,
15768471,Churned,1,Observed churn in source dataset
15768474,Retained,0,
15768476,Retained,0,
15768495,Churned,1,Observed churn in source dataset
15768530,Retained,0,
15768566,Retained,0,
15768574,Retained,0,
15768600,Churned,1,Observed churn in source dataset
15768682,Retained,0,
15768746,Retained,0,
15768763,Churned,1,Observed churn in source dataset
15768777,Retained,0,
15768816,Retained,0,
15768881,Retained,0,
15768887,Retained,0,
15768945,Retained,0,
15769005,Retained,0,
15769051,Retained,0,
15769064,Churned,1,Observed churn in source dataset
15769110,Retained,0,
15769125,Retained,0,
15769169,Retained,0,
15769191,Retained,0,
15769216,Churned,1,Observed churn in source dataset
15769246,Churned,1,Observed churn in source dataset
15769254,Retained,0,
15769272,Retained,0,
15769308,Retained,0,
15769312,Retained,0,
15769346,Retained,0,
15769353,Churned,1,Observed churn in source dataset
15769356,Retained,0,
15769389,Retained,0,
15769402,Retained,0,
15769412,Churned,1,Observed churn in source dataset
15769451,Retained,0,
15769499,Retained,0,
15769504,Retained,0,
15769516,Retained,0,
15769522,Retained,0,
15769548,Retained,0,
15769582,Retained,0,
15769586,Retained,0,
15769596,Churned,1,Observed churn in source dataset
15769645,Retained,0,
15769703,Churned,1,Observed churn in source dataset
15769781,Retained,0,
15769783,Retained,0,
15769818,Retained,0,
15769829,Retained,0,
15769902,Retained,0,
15769915,Retained,0,
15769917,Retained,0,
15769948,Retained,0,
15769955,Retained,0,
15769959,Churned,1,Observed churn in source dataset
15769974,Retained,0,
15769980,Retained,0,
15770030,Retained,0,
15770039,Churned,1,Observed churn in source dataset
15770041,Retained,0,
15770091,Retained,0,
15770101,Retained,0,
15770121,Retained,0,
15770159,Retained,0,
15770174,Retained,0,
15770185,Retained,0,
15770214,Retained,0,
15770225,Retained,0,
15770255,Retained,0,
15770291,Retained,0,
15770309,Retained,0,
15770345,Retained,0,
15770375,Retained,0,
15770405,Retained,0,
15770406,Retained,0,
15770420,Retained,0,
15770424,Retained,0,
15770435,Retained,0,
15770474,Churned,1,Observed churn in source dataset
15770498,Retained,0,
15770516,Retained,0,
15770525,Retained,0,
15770539,Retained,0,
15770543,Retained,0,
15770548,Retained,0,
15770554,Retained,0,
15770567,Retained,0,
15770576,Retained,0,
15770631,Retained,0,
15770711,Retained,0,
15770719,Retained,0,
15770811,Retained,0,
15770968,Retained,0,
15770974,Retained,0,
15770984,Retained,0,
15770995,Retained,0,
15771000,Retained,0,
15771054,Retained,0,
15771059,Retained,0,
15771086,Retained,0,
15771087,Retained,0,
15771139,Retained,0,
15771154,Retained,0,
15771211,Retained,0,
15771222,Retained,0,
15771270,Churned,1,Observed churn in source dataset
15771299,Churned,1,Observed churn in source dataset
15771323,Retained,0,
15771383,Retained,0,
15771409,Churned,1,Observed churn in source dataset
15771417,Churned,1,Observed churn in source dataset
15771442,Churned,1,Observed churn in source dataset
15771477,Retained,0,
15771483,Retained,0,
15771509,Retained,0,
15771535,Retained,0,
15771540,Retained,0,
15771543,Churned,1,Observed churn in source dataset
15771569,Retained,0,
15771573,Churned,1,Observed churn in source dataset
15771580,Retained,0,
15771636,Retained,0,
15771668,Churned,1,Observed churn in source dataset
15771674,Retained,0,
15771702,Retained,0,
15771728,Retained,0,
15771742,Churned,1,Observed churn in source dataset
15771749,Retained,0,
15771750,Retained,0,
15771855,Retained,0,
15771856,Retained,0,
15771857,Retained,0,
15771873,Retained,0,
15771942,Churned,1,Observed churn in source dataset
15771966,Retained,0,
15771977,Retained,0,
15771997,Retained,0,
15772009,Retained,0,
15772030,Retained,0,
15772073,Churned,1,Observed churn in source dataset
15772148,Retained,0,
15772216,Retained,0,
15772243,Churned,1,Observed churn in source dataset
15772250,Retained,0,
15772262,Retained,0,
15772329,Churned,1,Observed churn in source dataset
15772337,Churned,1,Observed churn in source dataset
15772341,Retained,0,
15772363,Retained,0,
15772381,Retained,0,
15772383,Retained,0,
15772412,Churned,1,Observed churn in source dataset
15772421,Retained,0,
15772423,Churned,1,Observed churn in source dataset
15772479,Retained,0,
15772482,Churned,1,Observed churn in source dataset
15772503,Retained,0,
15772528,Churned,1,Observed churn in source dataset
15772559,Churned,1,Observed churn in source dataset
15772573,Retained,0,
15772601,Retained,0,
15772604,Retained,0,
15772618,Retained,0,
15772632,Retained,0,
15772650,Churned,1,Observed churn in source dataset
15772777,Retained,0,
15772781,Churned,1,Observed churn in source dataset
15772798,Retained,0,
15772892,Retained,0,
15772896,Churned,1,Observed churn in source dataset
15772933,Retained,0,
15772941,Retained,0,
15772995,Retained,0,
15772996,Retained,0,
15773013,Churned,1,Observed churn in source dataset
15773017,Retained,0,
15773039,Retained,0,
15773071,Retained,0,
15773098,Retained,0,
15773146,Retained,0,
15773221,Churned,1,Observed churn in source dataset
15773242,Retained,0,
15773260,Retained,0,
15773273,Retained,0,
15773276,Churned,1,Observed churn in source dataset
15773277,Retained,0,
15773283,Churned,1,Observed churn in source dataset
15773322,Retained,0,
15773338,Retained,0,
15773394,Retained,0,
15773421,Retained,0,
15773447,Retained,0,
15773456,Retained,0,
15773469,Retained,0,
15773487,Retained,0,
15773503,Retained,0,
15773512,Retained,0,
15773520,Retained,0,
15773591,Retained,0,
15773605,Retained,0,
15773639,Retained,0,
15773709,Retained,0,
15773723,Churned,1,Observed churn in source dataset
15773731,Retained,0,
15773751,Retained,0,
15773776,Retained,0,
15773779,Retained,0,
15773789,Retained,0,
15773792,Churned,1,Observed churn in source dataset
15773804,Retained,0,
15773809,Retained,0,
15773852,Retained,0,
15773868,Churned,1,Observed churn in source dataset
15773869,Retained,0,
15773876,Retained,0,
15773890,Retained,0,
15773906,Retained,0,
15773934,Retained,0,
15773949,Retained,0,
15773972,Churned,1,Observed churn in source dataset
15773973,Retained,0,
15774098,Retained,0,
15774104,Retained,0,
15774127,Retained,0,
15774133,Retained,0,
15774151,Churned,1,Observed churn in source dataset
15774155,Retained,0,
15774164,Retained,0,
15774166,Retained,0,
15774179,Retained,0,
15774192,Churned,1,Observed churn in source dataset
15774224,Retained,0,
15774250,Churned,1,Observed churn in source dataset
15774258,Retained,0,
15774262,Retained,0,
15774277,Retained,0,
15774285,Retained,0,
15774316,Retained,0,
15774328,Retained,0,
15774336,Retained,0,
15774358,Churned,1,Observed churn in source dataset
15774382,Retained,0,
15774393,Retained,0,
15774401,Churned,1,Observed churn in source dataset
15774402,Retained,0,
15774491,Retained,0,
15774507,Retained,0,
15774510,Retained,0,
15774536,Retained,0,
15774551,Retained,0,
15774586,Churned,1,Observed churn in source dataset
15774630,Retained,0,
15774696,Retained,0,
15774727,Retained,0,
15774738,Retained,0,
15774744,Retained,0,
15774847,Retained,0,
15774854,Churned,1,Observed churn in source dataset
15774857,Churned,1,Observed churn in source dataset
15774872,Retained,0,
15774882,Churned,1,Observed churn in source dataset
15774931,Retained,0,
15774936,Churned,1,Observed churn in source dataset
15775042,Retained,0,
15775067,Churned,1,Observed churn in source dataset
15775082,Retained,0,
15775104,Retained,0,
15775108,Retained,0,
15775116,Retained,0,
15775124,Retained,0,
15775131,Retained,0,
15775153,Retained,0,
15775192,Churned,1,Observed churn in source dataset
15775203,Retained,0,
15775206,Retained,0,
15775234,Retained,0,
15775235,Retained,0,
15775238,Retained,0,
15775293,Retained,0,
15775294,Churned,1,Observed churn in source dataset
15775295,Churned,1,Observed churn in source dataset
15775306,Churned,1,Observed churn in source dataset
15775307,Retained,0,
15775318,Churned,1,Observed churn in source dataset
15775335,Retained,0,
15775339,Retained,0,
15775430,Retained,0,
15775433,Retained,0,
15775490,Retained,0,
15775546,Retained,0,
15775562,Retained,0,
15775572,Retained,0,
15775590,Churned,1,Observed churn in source dataset
15775625,Retained,0,
15775627,Retained,0,
15775662,Retained,0,
15775663,Retained,0,
15775678,Retained,0,
15775703,Churned,1,Observed churn in source dataset
15775709,Retained,0,
15775741,Retained,0,
15775750,Retained,0,
15775756,Retained,0,
15775761,Churned,1,Observed churn in source dataset
15775797,Retained,0,
15775803,Retained,0,
15775809,Retained,0,
15775826,Retained,0,
15775880,Retained,0,
15775886,Churned,1,Observed churn in source dataset
15775888,Retained,0,
15775891,Churned,1,Observed churn in source dataset
15775892,Retained,0,
15775905,Churned,1,Observed churn in source dataset
15775912,Churned,1,Observed churn in source dataset
15775949,Retained,0,
15776047,Retained,0,
15776051,Retained,0,
15776096,Retained,0,
15776124,Retained,0,
15776128,Retained,0,
15776156,Churned,1,Observed churn in source dataset
15776211,Retained,0,
15776223,Retained,0,
15776229,Retained,0,
15776231,Retained,0,
15776233,Churned,1,Observed churn in source dataset
15776348,Churned,1,Observed churn in source dataset
15776404,Retained,0,
15776433,Retained,0,
15776454,Churned,1,Observed churn in source dataset
15776467,Retained,0,
15776494,Churned,1,Observed churn in source dataset
15776518,Retained,0,
15776545,Churned,1,Observed churn in source dataset
15776558,Retained,0,
15776596,Churned,1,Observed churn in source dataset
15776605,Retained,0,
15776629,Retained,0,
15776631,Retained,0,
15776725,Retained,0,
15776733,Retained,0,
15776743,Retained,0,
15776780,Churned,1,Observed churn in source dataset
15776807,Retained,0,
15776824,Retained,0,
15776827,Retained,0,
15776844,Retained,0,
15776850,Retained,0,
15776921,Retained,0,
15776936,Churned,1,Observed churn in source dataset
15776939,Retained,0,
15776947,Churned,1,Observed churn in source dataset
15776985,Retained,0,
15777033,Retained,0,
15777045,Churned,1,Observed churn in source dataset
15777046,Retained,0,
15777054,Retained,0,
15777060,Churned,1,Observed churn in source dataset
15777067,Retained,0,
15777076,Retained,0,
15777122,Retained,0,
15777179,Retained,0,
15777211,Retained,0,
15777217,Retained,0,
15777315,Retained,0,
15777352,Retained,0,
15777436,Retained,0,
15777452,Retained,0,
15777459,Churned,1,Observed churn in source dataset
15777504,Retained,0,
15777553,Churned,1,Observed churn in source dataset
15777576,Retained,0,
15777586,Retained,0,
15777599,Retained,0,
15777614,Retained,0,
15777616,Retained,0,
15777639,Retained,0,
15777708,Retained,0,
15777743,Retained,0,
15777759,Retained,0,
15777772,Retained,0,
15777784,Retained,0,
15777797,Churned,1,Observed churn in source dataset
15777826,Retained,0,
15777830,Retained,0,
15777855,Retained,0,
15777873,Churned,1,Observed churn in source dataset
15777892,Retained,0,
15777893,Retained,0,
15777896,Retained,0,
15777901,Churned,1,Observed churn in source dataset
15777904,Retained,0,
15777907,Churned,1,Observed churn in source dataset
15777922,Retained,0,
15777923,Retained,0,
15777958,Retained,0,
15777994,Retained,0,
15778005,Churned,1,Observed churn in source dataset
15778025,Retained,0,
15778049,Retained,0,
15778089,Retained,0,
15778135,Retained,0,
15778142,Retained,0,
15778149,Churned,1,Observed churn in source dataset
15778154,Churned,1,Observed churn in source dataset
15778155,Churned,1,Observed churn in source dataset
15778157,Retained,0,
15778190,Retained,0,
15778192,Retained,0,
15778219,Retained,0,
15778287,Retained,0,
15778290,Retained,0,
15778304,Retained,0,
15778320,Retained,0,
15778345,Retained,0,
15778368,Churned,1,Observed churn in source dataset
15778395,Churned,1,Observed churn in source dataset
15778410,Churned,1,Observed churn in source dataset
15778418,Churned,1,Observed churn in source dataset
15778463,Retained,0,
15778481,Retained,0,
15778489,Retained,0,
15778515,Retained,0,
15778526,Retained,0,
15778589,Retained,0,
15778604,Retained,0,
15778694,Retained,0,
15778696,Retained,0,
15778752,Retained,0,
15778830,Retained,0,
15778838,Retained,0,
15778861,Retained,0,
15778884,Retained,0,
15778897,Retained,0,
15778915,Retained,0,
15778934,Retained,0,
15778936,Retained,0,
15778947,Retained,0,
15778959,Retained,0,
15778975,Churned,1,Observed churn in source dataset
15779052,Retained,0,
15779059,Retained,0,
15779064,Retained,0,
15779103,Retained,0,
15779174,Retained,0,
15779176,Churned,1,Observed churn in source dataset
15779182,Churned,1,Observed churn in source dataset
15779207,Retained,0,
15779247,Retained,0,
15779267,Retained,0,
15779390,Retained,0,
15779414,Retained,0,
15779423,Retained,0,
15779481,Retained,0,
15779492,Churned,1,Observed churn in source dataset
15779496,Retained,0,
15779497,Retained,0,
15779522,Churned,1,Observed churn in source dataset
15779529,Retained,0,
15779581,Churned,1,Observed churn in source dataset
15779586,Retained,0,
15779620,Retained,0,
15779627,Retained,0,
15779659,Retained,0,
15779711,Retained,0,
15779738,Retained,0,
15779743,Retained,0,
15779744,Retained,0,
15779809,Retained,0,
15779862,Churned,1,Observed churn in source dataset
15779886,Retained,0,
15779904,Retained,0,
15779913,Retained,0,
15779915,Retained,0,
15779947,Churned,1,Observed churn in source dataset
15779973,Retained,0,
15779985,Retained,0,
15780038,Churned,1,Observed churn in source dataset
15780056,Retained,0,
15780088,Retained,0,
15780124,Retained,0,
15780128,Retained,0,
15780140,Retained,0,
15780142,Retained,0,
15780144,Retained,0,
15780212,Retained,0,
15780215,Retained,0,
15780220,Retained,0,
15780254,Churned,1,Observed churn in source dataset
15780256,Retained,0,
15780359,Retained,0,
15780362,Retained,0,
15780386,Retained,0,
15780409,Retained,0,
15780411,Retained,0,
15780432,Churned,1,Observed churn in source dataset
15780492,Retained,0,
15780498,Retained,0,
15780514,Retained,0,
15780561,Retained,0,
15780572,Retained,0,
15780628,Retained,0,
15780650,Retained,0,
15780654,Retained,0,
15780677,Retained,0,
15780716,Retained,0,
15780746,Retained,0,
15780770,Retained,0,
15780779,Retained,0,
15780804,Retained,0,
15780805,Churned,1,Observed churn in source dataset
15780835,Retained,0,
15780846,Retained,0,
15780870,Retained,0,
15780909,Churned,1,Observed churn in source dataset
15780925,Retained,0,
15780954,Retained,0,
15780961,Retained,0,
15780966,Retained,0,
15780989,Churned,1,Observed churn in source dataset
15781034,Retained,0,
15781127,Retained,0,
15781129,Churned,1,Observed churn in source dataset
15781210,Retained,0,
15781234,Retained,0,
15781272,Churned,1,Observed churn in source dataset
15781298,Retained,0,
15781307,Retained,0,
15781326,Retained,0,
15781347,Retained,0,
15781409,Retained,0,
15781451,Retained,0,
15781465,Retained,0,
15781495,Retained,0,
15781505,Retained,0,
15781530,Retained,0,
15781534,Retained,0,
15781553,Churned,1,Observed churn in source dataset
15781574,Retained,0,
15781586,Retained,0,
15781589,Retained,0,
15781598,Churned,1,Observed churn in source dataset
15781619,Churned,1,Observed churn in source dataset
15781665,Retained,0,
15781678,Retained,0,
15781689,Retained,0,
15781702,Retained,0,
15781710,Retained,0,
15781777,Retained,0,
15781802,Churned,1,Observed churn in source dataset
15781875,Retained,0,
15781884,Retained,0,
15781903,Retained,0,
15781914,Retained,0,
15781975,Churned,1,Observed churn in source dataset
15781987,Retained,0,
15781989,Retained,0,
15782089,Retained,0,
15782096,Churned,1,Observed churn in source dataset
15782100,Retained,0,
15782121,Retained,0,
15782144,Retained,0,
15782159,Retained,0,
15782181,Churned,1,Observed churn in source dataset
15782210,Churned,1,Observed churn in source dataset
15782219,Retained,0,
15782231,Retained,0,
15782236,Retained,0,
15782247,Churned,1,Observed churn in source dataset
15782311,Retained,0,
15782360,Churned,1,Observed churn in source dataset
15782364,Retained,0,
15782390,Retained,0,
15782404,Retained,0,
15782418,Churned,1,Observed churn in source dataset
15782454,Churned,1,Observed churn in source dataset
15782456,Retained,0,
15782468,Churned,1,Observed churn in source dataset
15782475,Retained,0,
15782530,Retained,0,
15782531,Retained,0,
15782550,Retained,0,
15782569,Retained,0,
15782574,Retained,0,
15782591,Retained,0,
15782608,Churned,1,Observed churn in source dataset
15782630,Retained,0,
15782641,Retained,0,
15782659,Retained,0,
15782688,Churned,1,Observed churn in source dataset
15782735,Retained,0,
15782736,Churned,1,Observed churn in source dataset
15782758,Retained,0,
15782778,Retained,0,
15782802,Retained,0,
15782806,Retained,0,
15782875,Retained,0,
15782879,Retained,0,
15782899,Retained,0,
15782939,Churned,1,Observed churn in source dataset
15782941,Retained,0,
15782993,Retained,0,
15783007,Churned,1,Observed churn in source dataset
15783019,Churned,1,Observed churn in source dataset
15783025,Retained,0,
15783026,Retained,0,
15783029,Retained,0,
15783030,Churned,1,Observed churn in source dataset
15783083,Retained,0,
15783097,Retained,0,
15783225,Churned,1,Observed churn in source dataset
15783276,Retained,0,
15783305,Retained,0,
15783338,Retained,0,
15783349,Retained,0,
15783398,Retained,0,
15783444,Retained,0,
15783463,Retained,0,
15783477,Retained,0,
15783501,Retained,0,
15783522,Retained,0,
15783526,Retained,0,
15783541,Retained,0,
15783589,Retained,0,
15783615,Churned,1,Observed churn in source dataset
15783629,Retained,0,
15783659,Retained,0,
15783691,Retained,0,
15783752,Retained,0,
15783816,Retained,0,
15783859,Retained,0,
15783865,Retained,0,
15783875,Retained,0,
15783882,Retained,0,
15783883,Churned,1,Observed churn in source dataset
15783955,Retained,0,
15783958,Retained,0,
15784000,Churned,1,Observed churn in source dataset
15784010,Retained,0,
15784042,Churned,1,Observed churn in source dataset
15784092,Retained,0,
15784097,Retained,0,
15784099,Retained,0,
15784124,Churned,1,Observed churn in source dataset
15784130,Retained,0,
15784148,Retained,0,
15784161,Retained,0,
15784180,Churned,1,Observed churn in source dataset
15784209,Retained,0,
15784218,Retained,0,
15784280,Retained,0,
15784286,Retained,0,
15784301,Retained,0,
15784320,Churned,1,Observed churn in source dataset
15784323,Retained,0,
15784361,Retained,0,
15784445,Retained,0,
15784491,Retained,0,
15784526,Churned,1,Observed churn in source dataset
15784594,Retained,0,
15784597,Retained,0,
15784676,Retained,0,
15784687,Retained,0,
15784700,Retained,0,
15784736,Retained,0,
15784761,Churned,1,Observed churn in source dataset
15784844,Churned,1,Observed churn in source dataset
15784890,Retained,0,
15784918,Retained,0,
15784923,Churned,1,Observed churn in source dataset
15784958,Churned,1,Observed churn in source dataset
15785024,Churned,1,Observed churn in source dataset
15785042,Retained,0,
15785078,Retained,0,
15785167,Retained,0,
15785170,Retained,0,
15785183,Retained,0,
15785290,Retained,0,
15785326,Retained,0,
15785339,Retained,0,
15785342,Retained,0,
15785350,Retained,0,
15785352,Churned,1,Observed churn in source dataset
15785358,Churned,1,Observed churn in source dataset
15785367,Churned,1,Observed churn in source dataset
15785373,Churned,1,Observed churn in source dataset
15785385,Retained,0,
15785406,Retained,0,
15785485,Retained,0,
15785488,Retained,0,
15785490,Churned,1,Observed churn in source dataset
15785519,Retained,0,
15785542,Retained,0,
15785547,Retained,0,
15785559,Churned,1,Observed churn in source dataset
15785576,Retained,0,
15785611,Retained,0,
15785654,Churned,1,Observed churn in source dataset
15785705,Churned,1,Observed churn in source dataset
15785782,Churned,1,Observed churn in source dataset
15785798,Retained,0,
15785815,Retained,0,
15785819,Retained,0,
15785831,Retained,0,
15785865,Retained,0,
15785869,Retained,0,
15785899,Retained,0,
15785920,Retained,0,
15785975,Retained,0,
15785980,Retained,0,
15786014,Retained,0,
15786035,Retained,0,
15786042,Retained,0,
15786063,Retained,0,
15786078,Retained,0,
15786153,Retained,0,
15786167,Retained,0,
15786170,Retained,0,
15786196,Churned,1,Observed churn in source dataset
15786199,Retained,0,
15786200,Retained,0,
15786215,Retained,0,
15786237,Retained,0,
15786249,Retained,0,
15786308,Retained,0,
15786389,Retained,0,
15786392,Retained,0,
15786418,Retained,0,
15786433,Retained,0,
15786454,Retained,0,
15786463,Churned,1,Observed churn in source dataset
15786469,Retained,0,
15786539,Retained,0,
15786617,Retained,0,
15786643,Retained,0,
15786680,Retained,0,
15786717,Retained,0,
15786739,Retained,0,
15786789,Retained,0,
15786800,Churned,1,Observed churn in source dataset
15786852,Retained,0,
15786905,Retained,0,
15786993,Retained,0,
15787014,Retained,0,
15787026,Retained,0,
15787035,Retained,0,
15787051,Retained,0,
15787071,Retained,0,
15787151,Retained,0,
15787155,Retained,0,
15787161,Retained,0,
15787168,Retained,0,
15787174,Retained,0,
15787189,Churned,1,Observed churn in source dataset
15787196,Retained,0,
15787204,Retained,0,
15787222,Retained,0,
15787229,Retained,0,
15787255,Churned,1,Observed churn in source dataset
15787258,Retained,0,
15787318,Churned,1,Observed churn in source dataset
15787322,Retained,0,
15787459,Retained,0,
15787470,Churned,1,Observed churn in source dataset
15787529,Churned,1,Observed churn in source dataset
15787550,Retained,0,
15787597,Retained,0,
15787602,Retained,0,
15787619,Retained,0,
15787655,Retained,0,
15787693,Churned,1,Observed churn in source dataset
15787699,Retained,0,
15787710,Retained,0,
15787756,Churned,1,Observed churn in source dataset
15787772,Retained,0,
15787825,Retained,0,
15787830,Retained,0,
15787835,Churned,1,Observed churn in source dataset
15787848,Retained,0,
15787884,Retained,0,
15787907,Churned,1,Observed churn in source dataset
15788022,Retained,0,
15788025,Retained,0,
15788068,Churned,1,Observed churn in source dataset
15788118,Retained,0,
15788126,Retained,0,
15788131,Churned,1,Observed churn in source dataset
15788151,Retained,0,
15788183,Retained,0,
15788189,Retained,0,
15788215,Churned,1,Observed churn in source dataset
15788218,Retained,0,
15788224,Retained,0,
15788291,Churned,1,Observed churn in source dataset
15788367,Retained,0,
15788442,Retained,0,
15788448,Retained,0,
15788480,Churned,1,Observed churn in source dataset
15788483,Retained,0,
15788494,Retained,0,
15788535,Retained,0,
15788536,Retained,0,
15788539,Retained,0,
15788556,Churned,1,Observed churn in source dataset
15788634,Retained,0,
15788659,Retained,0,
15788676,Retained,0,
15788683,Retained,0,
15788686,Retained,0,
15788723,Churned,1,Observed churn in source dataset
15788775,Retained,0,
15788776,Churned,1,Observed churn in source dataset
15788920,Retained,0,
15788930,Retained,0,
15788946,Retained,0,
15789014,Retained,0,
15789055,Retained,0,
15789095,Retained,0,
15789097,Churned,1,Observed churn in source dataset
15789109,Churned,1,Observed churn in source dataset
15789158,Churned,1,Observed churn in source dataset
15789201,Retained,0,
15789313,Churned,1,Observed churn in source dataset
15789339,Retained,0,
15789371,Retained,0,
15789379,Retained,0,
15789413,Retained,0,
15789425,Churned,1,Observed churn in source dataset
15789432,Retained,0,
15789484,Retained,0,
15789498,Retained,0,
15789546,Retained,0,
15789548,Retained,0,
15789557,Retained,0,
15789560,Churned,1,Observed churn in source dataset
15789563,Churned,1,Observed churn in source dataset
15789582,Retained,0,
15789611,Churned,1,Observed churn in source dataset
15789669,Retained,0,
15789714,Retained,0,
15789753,Retained,0,
15789815,Retained,0,
15789863,Retained,0,
15789865,Retained,0,
15789874,Retained,0,
15789924,Retained,0,
15789936,Retained,0,
15789941,Retained,0,
15789955,Churned,1,Observed churn in source dataset
15789974,Churned,1,Observed churn in source dataset
15790019,Retained,0,
15790067,Retained,0,
15790093,Retained,0,
15790113,Churned,1,Observed churn in source dataset
15790204,Churned,1,Observed churn in source dataset
15790235,Retained,0,
15790247,Retained,0,
15790254,Retained,0,
15790267,Retained,0,
15790282,Retained,0,
15790299,Retained,0,
15790314,Retained,0,
15790322,Retained,0,
15790324,Retained,0,
15790336,Retained,0,
15790355,Retained,0,
15790379,Retained,0,
15790412,Retained,0,
15790442,Retained,0,
15790448,Retained,0,
15790455,Churned,1,Observed churn in source dataset
15790489,Retained,0,
15790497,Retained,0,
15790564,Retained,0,
15790594,Retained,0,
15790596,Retained,0,
15790599,Retained,0,
15790630,Churned,1,Observed churn in source dataset
15790658,Retained,0,
15790659,Retained,0,
15790678,Retained,0,
15790683,Retained,0,
15790689,Retained,0,
15790717,Retained,0,
15790744,Retained,0,
15790750,Retained,0,
15790757,Retained,0,
15790763,Retained,0,
15790782,Retained,0,
15790809,Retained,0,
15790810,Churned,1,Observed churn in source dataset
15790829,Retained,0,
15790846,Retained,0,
15790935,Retained,0,
15790958,Retained,0,
15791006,Retained,0,
15791030,Retained,0,
15791040,Retained,0,
15791045,Retained,0,
15791053,Churned,1,Observed churn in source dataset
15791102,Churned,1,Observed churn in source dataset
15791111,Retained,0,
15791114,Retained,0,
15791131,Retained,0,
15791172,Retained,0,
15791174,Retained,0,
15791191,Retained,0,
15791216,Churned,1,Observed churn in source dataset
15791268,Retained,0,
15791279,Churned,1,Observed churn in source dataset
15791302,Retained,0,
15791304,Retained,0,
15791316,Retained,0,
15791321,Retained,0,
15791326,Retained,0,
15791342,Retained,0,
15791373,Churned,1,Observed churn in source dataset
15791452,Retained,0,
15791501,Retained,0,
15791513,Churned,1,Observed churn in source dataset
15791533,Churned,1,Observed churn in source dataset
15791535,Retained,0,
15791550,Retained,0,
15791674,Churned,1,Observed churn in source dataset
15791700,Churned,1,Observed churn in source dataset
15791743,Retained,0,
15791767,Retained,0,
15791769,Retained,0,
15791780,Churned,1,Observed churn in source dataset
15791836,Retained,0,
15791842,Retained,0,
15791851,Retained,0,
15791867,Churned,1,Observed churn in source dataset
15791877,Retained,0,
15791925,Retained,0,
15791944,Churned,1,Observed churn in source dataset
15791958,Churned,1,Observed churn in source dataset
15791972,Retained,0,
15791988,Retained,0,
15791991,Retained,0,
15792004,Retained,0,
15792008,Retained,0,
15792029,Retained,0,
15792064,Churned,1,Observed churn in source dataset
15792077,Retained,0,
15792102,Retained,0,
15792107,Retained,0,
15792151,Retained,0,
15792176,Retained,0,
15792180,Retained,0,
15792222,Retained,0,
15792228,Churned,1,Observed churn in source dataset
15792232,Retained,0,
15792250,Retained,0,
15792305,Churned,1,Observed churn in source dataset
15792328,Churned,1,Observed churn in source dataset
15792329,Retained,0,
15792360,Retained,0,
15792365,Retained,0,
15792388,Retained,0,
15792453,Retained,0,
15792473,Churned,1,Observed churn in source dataset
15792489,Retained,0,
15792525,Churned,1,Observed churn in source dataset
15792565,Retained,0,
15792607,Retained,0,
15792627,Retained,0,
