customer_id,gender,age,credit_score,estimated_salary,risk_band
15759874,Male,44,532,74838.64,Very High
15759913,Male,43,553,160574.09,Very High
15759915,Female,31,814,188516.45,Very Low
15759966,Female,36,612,159416.58,High
15759991,Male,36,748,82158.14,Low
15760063,Male,23,595,168085.97,High
15760085,Female,48,684,198129.36,Medium
15760090,Male,28,640,131097.9,High
15760102,Female,36,551,183479.12,Very High
15760121,Male,32,712,165693.06,Medium
15760177,Male,37,564,146033.52,Very High
15760216,Female,49,718,184474.72,Medium
15760244,Female,76,590,13848.58,High
15760294,Female,41,512,64869.32,Very High
15760427,Male,40,850,65612.12,Very Low
15760431,Male,38,850,80006.65,Very Low
15760446,Female,64,598,13181.37,High
15760450,Male,43,512,52471.36,Very High
15760456,Female,38,731,171340.68,Medium
15760514,Female,43,789,60176.1,Low
15760521,Female,50,796,189414.74,Low
15760550,Male,39,741,174227.66,Low
15760568,Female,38,593,135337.11,High
15760570,Male,32,590,59249.83,High
15760641,Male,26,608,7063.6,High
15760662,Female,29,521,994.86,Very High
15760749,Male,41,509,114775.53,Very High
15760774,Female,21,519,194867.27,Very High
15760825,Female,40,604,123207.17,High
15760849,Male,39,537,137651.6,Very High
15760851,Male,31,629,93881.75,High
15760861,Male,43,619,113410.49,High
15760865,Female,48,754,93550.53,Low
15760873,Male,50,594,183868.01,High
15760880,Male,29,513,25514.77,Very High
15760924,Male,41,575,126307.25,Very High
15760988,Male,33,667,683.37,High
15761018,Male,50,581,181224.24,High
15761023,Female,43,554,7611.61,Very High
15761024,Female,33,619,65222.48,High
15761043,Female,38,632,98090.91,High
15761047,Male,31,724,64831.36,Medium
15761053,Male,48,596,1140.02,High
15761076,Male,41,507,138536.09,Very High
15761102,Female,32,707,136877.24,Medium
15761132,Male,46,682,62615.35,Medium
15761141,Female,71,604,129984.2,High
15761149,Female,44,673,5708.19,Medium
15761158,Female,54,719,125041.52,Medium
15761168,Female,38,478,51820.87,Very High
15761241,Female,36,578,143683.75,Very High
15761286,Female,66,696,174027.3,Medium
15761294,Female,56,667,130846.79,High
15761340,Male,22,521,99828.45,Very High
15761348,Female,38,601,165196.65,High
15761364,Male,30,679,157871.55,Medium
15761374,Male,54,706,186238.85,Medium
15761453,Male,42,667,88890.05,High
15761477,Male,24,501,80241.14,Very High
15761487,Female,55,678,196794.11,Medium
15761497,Female,48,713,157381.14,Medium
15761506,Male,19,615,159920.92,High
15761525,Female,31,727,76614.04,Medium
15761554,Male,54,581,5558.47,High
15761600,Male,43,713,130001.13,Medium
15761606,Female,37,617,123866.28,High
15761654,Male,30,726,147822.44,Medium
15761670,Female,50,695,126381.6,Medium
15761692,Male,40,594,190882.69,High
15761706,Female,39,705,11682.36,Medium
15761713,Female,43,678,110405.9,Medium
15761717,Male,26,720,45507.24,Medium
15761720,Male,41,422,11663.09,Very High
15761733,Female,42,707,152944.39,Medium
15761763,Male,33,845,150664.97,Very Low
15761775,Male,20,598,29552.7,High
15761783,Male,41,577,167621.18,Very High
15761854,Female,24,746,94105.0,Low
15761886,Male,36,740,86480.29,Low
15761950,Female,45,652,153383.54,High
15761976,Female,31,797,117916.63,Low
15761986,Female,32,439,75685.97,Very High
15762045,Female,37,474,110953.33,Very High
15762048,Female,33,841,99505.75,Very Low
15762091,Female,22,631,63747.51,High
15762110,Male,37,628,171707.93,High
15762123,Female,34,717,119313.74,Medium
15762134,Male,59,506,170679.74,Very High
15762138,Male,42,608,178504.29,High
15762169,Male,37,556,90928.02,Very High
15762172,Female,39,850,179451.42,Very Low
15762198,Male,34,812,166038.27,Very Low
15762216,Female,41,686,187599.8,Medium
15762218,Female,39,701,145894.9,Medium
15762228,Male,35,506,26318.73,Very High
15762238,Female,44,671,34673.98,Medium
15762268,Female,41,666,50908.48,High
15762277,Male,47,710,83499.89,Medium
15762331,Male,37,569,199929.17,Very High
15762332,Female,31,568,61796.64,Very High
15762351,Female,63,689,186526.12,Medium
15762392,Male,30,683,65035.02,Medium
15762418,Male,22,750,128643.35,Low
15762455,Male,33,624,170819.01,High
15762543,Female,32,711,126188.42,Medium
15762573,Female,34,680,98949.85,Medium
15762588,Male,31,644,41872.17,High
15762605,Male,58,685,154181.41,Medium
15762615,Female,40,597,94774.12,High
15762682,Female,35,709,12674.68,Medium
15762708,Female,38,619,8646.58,High
15762716,Female,60,762,31445.03,Low
15762729,Female,28,745,73275.96,Low
15762745,Male,32,648,133653.38,High
15762762,Female,45,648,51636.7,High
15762793,Female,36,850,99019.65,Very Low
15762799,Male,23,720,104120.17,Medium
15762803,Male,31,509,15360.91,Very High
15762821,Male,33,721,117626.9,Medium
15762855,Female,23,622,131389.39,High
15762882,Female,31,577,145250.43,Very High
15762902,Female,42,649,22974.01,High
15762927,Female,36,674,182156.86,Medium
15762928,Male,44,548,16989.77,Very High
15762937,Female,32,743,163254.39,Low
15762984,Male,35,648,122899.01,High
15762993,Male,32,796,117832.88,Low
15763029,Male,46,612,96961.0,High
15763055,Male,31,572,119996.95,Very High
15763063,Female,25,685,121562.33,Medium
15763065,Female,40,700,199753.97,Medium
15763093,Female,35,540,198256.15,Very High
15763097,Male,80,809,34164.05,Very Low
15763107,Female,30,700,174971.64,Medium
15763108,Male,53,600,93629.66,High
15763111,Female,67,808,169894.4,Very Low
15763148,Male,39,576,191063.36,Very High
15763171,Female,25,650,25325.07,High
15763194,Male,34,643,100304.13,High
15763218,Female,41,661,131300.68,High
15763256,Female,64,661,189398.18,High
15763274,Male,48,661,96463.25,High
15763327,Male,32,835,27548.06,Very Low
15763381,Male,30,496,27802.0,Very High
15763414,Male,32,655,82084.3,High
15763415,Male,41,567,105746.94,Very High
15763431,Male,36,698,93249.26,Medium
15763460,Male,33,680,164119.35,Medium
15763515,Male,30,513,162523.66,Very High
15763544,Male,47,673,108762.16,Medium
15763579,Female,36,702,52909.87,Medium
15763612,Male,41,756,47093.11,Low
15763613,Male,30,581,199464.08,High
15763625,Male,41,793,152153.74,Low
15763662,Male,43,711,175423.69,Medium
15763665,Female,28,833,5278.78,Very Low
15763683,Male,32,678,118235.52,Medium
15763704,Female,43,692,164621.43,Medium
15763747,Male,36,732,60830.24,Medium
15763798,Male,23,680,31714.08,Medium
15763806,Male,41,773,24924.92,Low
15763859,Female,43,840,90908.95,Very Low
15763874,Male,46,635,60739.16,High
15763895,Male,32,536,22375.14,Very High
15763898,Female,46,568,29372.62,Very High
15763907,Female,39,820,61538.43,Very Low
15763922,Male,31,608,60901.72,High
15763980,Male,30,632,78670.52,High
15764021,Male,34,617,105965.25,High
15764033,Female,43,693,87994.95,Medium
15764072,Female,31,759,42012.55,Low
15764073,Female,36,503,16274.67,Very High
15764105,Female,57,475,89248.99,Very High
15764153,Female,33,704,74804.36,Medium
15764170,Male,44,647,36579.53,High
15764174,Female,26,612,179780.74,High
15764195,Male,39,519,97577.17,Very High
15764226,Female,28,630,20344.84,High
15764237,Male,33,663,91514.62,High
15764253,Male,32,742,29023.03,Low
15764284,Male,27,714,129130.09,Medium
15764293,Male,33,490,80792.83,Very High
15764294,Male,31,759,47832.82,Low
15764314,Male,36,550,174921.91,Very High
15764335,Female,41,463,70127.93,Very High
15764343,Female,46,688,26287.21,Medium
15764351,Female,59,668,50454.8,High
15764405,Male,29,731,162452.65,Medium
15764409,Male,37,613,114153.44,High
15764419,Male,27,730,116081.93,Medium
15764431,Female,34,671,28238.25,Medium
15764432,Female,42,588,48498.19,High
15764444,Male,58,679,87008.17,Medium
15764448,Male,35,837,145325.32,Very Low
15764491,Male,35,701,71173.64,Medium
15764537,Male,43,703,9704.66,Medium
15764604,Female,35,586,119814.25,High
15764618,Female,39,815,85167.88,Very Low
15764654,Male,37,649,247.36,High
15764661,Male,33,644,96420.58,High
15764708,Male,30,572,100843.82,Very High
15764726,Male,22,563,5791.85,Very High
15764841,Female,35,623,47880.71,High
15764866,Female,43,539,55803.96,Very High
15764892,Female,51,590,190937.09,High
15764916,Female,43,616,115262.54,High
15764922,Male,20,596,103456.47,High
15764927,Male,92,753,195563.99,Low
15765014,Female,48,547,69263.1,Very High
15765048,Male,30,545,170307.43,Very High
15765093,Male,23,704,155823.2,Medium
15765173,Female,60,350,113796.15,Very High
15765192,Male,26,564,183490.99,Very High
15765257,Male,31,564,20432.09,Very High
15765258,Female,29,776,143301.49,Low
15765266,Male,32,615,2139.25,High
15765283,Female,40,624,104610.86,High
15765287,Female,38,850,9015.07,Very Low
15765297,Male,41,766,34283.23,Low
15765300,Male,40,596,148623.43,High
15765311,Male,34,642,72085.1,High
15765322,Male,23,755,62851.6,Low
15765345,Male,35,753,106303.4,Low
15765375,Female,46,797,162668.33,Low
15765402,Female,39,520,104118.93,Very High
15765415,Female,45,609,199256.98,High
15765457,Male,35,719,165008.97,Medium
15765461,Male,47,632,178822.32,High
15765487,Female,38,753,180829.99,Low
15765518,Female,51,643,34967.75,High
15765520,Male,27,769,171344.09,Low
15765532,Male,76,612,191393.26,High
15765537,Male,26,687,153605.75,Medium
15765643,Male,37,725,176984.34,Medium
15765650,Male,40,501,126535.92,Very High
15765694,Female,59,584,130260.11,High
15765732,Female,24,564,153771.8,Very High
15765806,Male,29,492,196293.76,Very High
15765812,Male,48,587,8908.0,High
15765846,Female,31,820,103570.8,Very Low
15765857,Male,41,623,28778.98,High
15765902,Male,38,706,135662.17,Medium
15765952,Male,29,769,188382.77,Low
15765982,Male,41,735,11783.1,Medium
15766017,Male,58,615,85687.09,High
15766044,Male,49,642,24770.22,High
15766047,Female,41,748,71139.31,Low
15766064,Male,33,559,110371.84,Very High
15766066,Female,28,668,114258.18,High
15766137,Male,34,497,83087.13,Very High
15766163,Male,38,676,35644.79,Medium
15766166,Male,43,604,23881.62,High
15766172,Male,34,541,134851.12,Very High
15766183,Male,76,580,51672.08,High
15766185,Male,31,850,89874.82,Very Low
15766205,Male,38,550,90878.13,Very High
15766272,Female,61,521,109356.53,Very High
15766288,Female,36,586,194072.56,High
15766289,Male,47,751,162760.96,Low
15766355,Male,49,550,61446.92,Very High
15766374,Male,42,632,195978.86,High
15766378,Female,45,714,164117.69,Medium
15766417,Female,60,678,43821.56,Medium
15766427,Male,52,565,175070.94,Very High
15766458,Male,33,498,69664.35,Very High
15766552,Male,37,643,142454.77,High
15766575,Female,62,612,193437.89,High
15766609,Female,47,655,167778.62,High
15766649,Male,38,670,144275.39,Medium
15766659,Male,33,525,161002.29,Very High
15766663,Male,22,639,28188.96,High
15766667,Male,36,717,49185.57,Medium
15766683,Male,36,549,83983.39,Very High
15766686,Female,39,659,20652.69,High
15766734,Male,31,430,95655.16,Very High
15766741,Male,36,525,168290.06,Very High
15766746,Male,35,835,28707.69,Very Low
15766765,Male,39,664,170835.32,High
15766776,Male,41,576,188274.6,Very High
15766787,Female,35,707,70403.65,Medium
15766810,Female,51,699,91346.03,Medium
15766826,Male,26,824,21903.62,Very Low
15766869,Male,37,634,193179.88,High
15766887,Male,39,538,58467.08,Very High
15766896,Male,37,750,16870.2,Low
15766906,Female,25,742,129933.5,Low
15766908,Male,32,488,92568.07,Very High
15767064,Female,36,614,73329.08,High
15767129,Female,60,452,142963.29,Very High
15767231,Male,36,757,130861.95,Low
15767264,Male,53,465,74898.8,Very High
15767339,Female,53,777,189992.97,Low
15767358,Female,45,711,50610.62,Medium
15767391,Female,32,565,118740.37,Very High
15767414,Male,40,591,88695.19,High
15767432,Female,25,711,9679.28,Medium
15767474,Female,57,481,169719.35,Very High
15767488,Male,36,680,20109.21,Medium
15767594,Female,35,533,187900.12,Very High
15767598,Male,28,540,197588.32,Very High
15767626,Male,42,811,3797.79,Very Low
15767681,Male,34,470,89013.67,Very High
15767722,Female,39,593,197933.5,High
15767729,Male,25,646,42537.59,High
15767757,Female,29,562,6795.61,Very High
15767781,Male,38,648,74846.67,High
15767793,Female,38,819,30498.7,Very Low
15767794,Male,31,744,58961.49,Low
15767804,Male,44,729,151733.43,Medium
15767818,Male,55,640,978.66,High
15767821,Male,31,528,80181.12,Very High
15767864,Male,33,628,184230.23,High
15767871,Male,48,784,182609.97,Low
15767891,Female,28,619,48475.12,High
15767894,Female,21,741,139259.54,Low
15767908,Male,38,567,45422.89,Very High
15767921,Male,41,613,60297.72,High
15767954,Female,28,635,156791.36,High
15768006,Male,34,729,12128.69,Medium
15768072,Female,33,688,27557.18,Medium
15768095,Male,31,579,139048.0,Very High
15768104,Male,37,788,66013.27,Low
15768120,Male,36,702,174268.87,Medium
15768124,Female,34,648,54726.43,High
15768137,Female,23,667,169669.33,High
15768151,Female,45,514,155407.21,Very High
15768163,Female,46,655,115146.4,High
15768193,Male,36,585,86424.57,High
15768201,Female,39,850,176791.27,Very Low
15768219,Male,36,850,141242.57,Very Low
15768233,Male,37,435,980.93,Very High
15768244,Female,30,538,41192.95,Very High
15768270,Female,31,579,112395.98,Very High
15768282,Male,36,724,10627.21,Medium
15768293,Male,51,614,5552.37,High
15768295,Female,34,778,113046.81,Low
15768340,Female,19,642,176137.2,High
15768342,Male,52,718,32421.32,Medium
15768359,Male,36,534,36275.94,Very High
15768367,Female,27,781,175071.29,Low
15768387,Male,41,581,29737.14,High
15768449,Female,37,634,184312.88,High
15768451,Male,40,739,60036.99,Medium
15768455,Male,60,679,51380.9,Medium
15768465,Male,35,582,28750.67,High
15768471,Female,54,554,40914.32,Very High
15768474,Male,34,744,27244.35,Low
15768476,Male,31,703,67667.19,Medium
15768495,Female,32,700,161845.81,Medium
15768530,Female,27,554,135083.73,Very High
15768566,Male,34,706,37479.97,Medium
15768574,Male,58,671,21768.21,Medium
15768600,Male,50,805,62989.82,Very Low
15768682,Male,39,640,105997.25,High
15768746,Male,33,561,173680.39,Very High
15768763,Male,37,562,52525.15,Very High
15768777,Female,34,507,60688.38,Very High
15768816,Male,42,570,127528.84,Very High
15768881,Male,29,738,170421.13,Medium
15768887,Male,26,597,95159.13,High
15768945,Male,27,627,105887.04,High
15769005,Male,49,709,38794.57,Medium
15769051,Male,25,503,192841.13,Very High
15769064,Male,39,537,31728.86,Very High
15769110,Female,46,653,49707.85,High
15769125,Female,41,727,47468.56,Medium
15769169,Male,41,645,28667.56,High
15769191,Male,55,509,170360.11,Very High
15769216,Female,43,601,49713.87,High
15769246,Male,59,813,187636.06,Very Low
15769254,Female,34,757,187011.96,Low
15769272,Female,26,510,159742.33,Very High
15769308,Female,36,635,196731.08,High
15769312,Male,48,557,185094.48,Very High
15769346,Female,36,587,44688.08,High
15769353,Female,40,550,166468.21,Very High
15769356,Female,23,520,37577.66,Very High
15769389,Female,39,709,73641.86,Medium
15769402,Male,27,667,149402.59,High
15769412,Male,39,684,157694.76,Medium
15769451,Female,44,764,11467.38,Low
15769499,Female,74,545,161326.73,Very High
15769504,Female,34,743,108543.21,Low
15769516,Female,42,674,4292.72,Medium
15769522,Male,51,734,116912.45,Medium
15769548,Female,37,668,92149.64,High
15769582,Male,29,586,142238.54,High
15769586,Female,49,820,119087.25,Very Low
15769596,Female,24,710,15832.43,Medium
15769645,Female,35,612,48108.72,High
15769703,Female,45,550,97623.42,Very High
15769781,Female,25,699,52404.47,Medium
15769783,Male,37,542,807.06,Very High
15769818,Female,37,850,69372.88,Very Low
15769829,Male,51,534,20856.31,Very High
15769902,Female,33,679,98015.85,Medium
15769915,Female,20,643,3965.69,High
15769917,Female,34,673,76703.1,Medium
15769948,Male,35,737,64050.19,Medium
15769955,Female,40,683,75762.0,Medium
15769959,Female,53,597,69384.71,High
15769974,Female,35,679,121210.09,Medium
15769980,Female,40,705,109496.69,Medium
15770030,Female,28,689,192449.02,Medium
15770039,Male,39,572,49373.97,Very High
15770041,Female,43,728,139024.31,Medium
15770091,Male,28,643,27149.27,High
15770101,Male,43,766,36706.56,Low
15770121,Female,34,623,24255.21,High
15770159,Male,25,664,108008.65,High
15770174,Male,29,762,54122.89,Low
15770185,Male,32,779,86306.75,Low
15770214,Female,27,754,144134.64,Low
15770225,Male,36,493,65816.53,Very High
15770255,Female,33,797,69767.14,Low
15770291,Female,29,844,147342.03,Very Low
15770309,Male,18,656,127014.32,High
15770345,Female,31,559,143360.56,Very High
15770375,Female,26,850,74425.41,Very Low
15770405,Female,27,613,199104.52,High
15770406,Male,35,580,35671.45,High
15770420,Male,46,749,73470.98,Low
15770424,Male,40,541,49063.42,Very High
15770435,Female,50,639,53130.41,High
15770474,Female,33,685,70221.13,Medium
15770498,Female,37,798,83478.12,Low
15770516,Female,44,616,137392.77,High
15770525,Male,28,760,16287.38,Low
15770539,Male,30,792,113553.42,Low
15770543,Male,37,679,194617.98,Medium
15770548,Female,28,453,136846.75,Very High
15770554,Male,31,769,7118.02,Low
15770567,Female,32,557,69826.8,Very High
15770576,Male,50,555,62375.1,Very High
15770631,Male,25,730,56307.51,Medium
15770711,Female,28,766,21597.2,Low
15770719,Female,39,697,44946.29,Medium
15770811,Male,36,519,145562.4,Very High
15770968,Female,19,741,24857.25,Low
15770974,Female,37,741,109843.16,Low
15770984,Female,40,697,116951.1,Medium
15770995,Female,47,753,197444.69,Low
15771000,Male,38,684,75609.84,Medium
15771054,Male,35,469,186490.37,Very High
15771059,Female,34,756,194584.48,Low
15771086,Female,36,512,17675.36,Very High
15771087,Female,71,757,154337.47,Low
15771139,Male,34,578,66680.77,Very High
15771154,Female,73,683,133210.44,Medium
15771211,Male,38,668,37094.75,High
15771222,Female,42,779,25951.91,Low
15771270,Female,27,635,152916.05,High
15771299,Female,57,707,164064.44,Medium
15771323,Male,39,480,82438.13,Very High
15771383,Female,45,628,115022.94,High
15771409,Male,58,586,162960.05,High
15771417,Male,43,640,69584.3,High
15771442,Male,40,633,34670.62,High
15771477,Male,49,779,116893.87,Low
15771483,Male,40,609,97416.34,High
15771509,Female,42,538,94047.75,Very High
15771535,Female,37,794,68008.85,Low
15771540,Male,38,755,80416.16,Low
15771543,Male,31,507,166423.66,Very High
15771569,Male,46,576,33450.11,Very High
15771573,Female,39,637,117622.8,High
15771580,Female,38,850,148977.72,Very Low
15771636,Female,36,793,148993.47,Low
15771668,Male,59,578,9445.42,Very High
15771674,Female,39,603,54702.66,High
15771702,Female,35,567,127827.18,Very High
15771728,Male,41,641,17384.21,High
15771742,Male,38,580,128481.5,High
15771749,Female,38,653,89524.83,High
15771750,Female,36,655,9181.66,High
15771855,Male,37,682,112554.68,Medium
15771856,Female,32,632,19525.65,High
15771857,Male,39,513,146738.83,Very High
15771873,Female,37,776,194099.12,Low
15771942,Female,46,528,133146.03,Very High
15771966,Male,39,557,177944.64,Very High
15771977,Female,39,730,194945.8,Medium
15771997,Female,31,791,22184.14,Low
15772009,Female,41,664,152054.33,High
15772030,Male,33,662,68064.83,High
15772073,Male,48,664,140173.17,High
15772148,Female,37,639,49637.65,High
15772216,Female,67,738,22762.23,Medium
15772243,Female,33,612,142797.5,High
15772250,Male,46,842,17268.02,Very Low
15772262,Male,37,545,127394.67,Very High
15772329,Male,45,580,47428.73,High
15772337,Female,49,723,180862.26,Medium
15772341,Male,81,682,50783.88,Medium
15772363,Female,42,772,90928.48,Low
15772381,Male,38,589,99106.97,High
15772383,Male,36,613,83343.73,High
15772412,Male,30,554,179689.05,Very High
15772421,Female,31,645,2850.01,High
15772423,Male,54,739,134420.75,Medium
15772479,Male,37,673,163563.07,Medium
15772482,Male,28,829,104889.2,Very Low
15772503,Female,33,737,115115.32,Medium
15772528,Female,47,750,54473.6,Low
15772559,Female,47,790,16119.96,Low
15772573,Male,55,735,163516.16,Medium
15772601,Female,41,845,199761.29,Very Low
15772604,Male,36,578,141533.19,Very High
15772618,Male,25,665,112256.57,High
15772632,Female,34,680,167035.07,Medium
15772650,Male,55,732,3268.17,Medium
15772777,Female,29,850,94815.04,Very Low
15772781,Female,51,703,77294.56,Medium
15772798,Female,28,711,93959.96,Medium
15772892,Female,49,699,105760.01,Medium
15772896,Male,42,763,33462.94,Low
15772933,Male,31,591,141677.33,High
15772941,Male,30,666,74849.46,High
15772995,Male,30,529,75285.47,Very High
15772996,Male,40,594,83508.93,High
15773013,Female,47,633,6342.84,High
15773017,Female,37,763,149705.25,Low
15773039,Male,37,550,179670.31,Very High
15773071,Female,33,780,154598.56,Low
15773098,Male,34,834,53437.1,Very Low
15773146,Male,26,652,168989.77,High
15773221,Male,43,577,135650.72,Very High
15773242,Male,32,621,168779.47,High
15773260,Female,32,590,100717.54,High
15773273,Male,38,730,163317.5,Medium
15773276,Male,63,633,73856.28,High
15773277,Male,35,676,84199.78,Medium
15773283,Male,65,641,32607.77,High
15773322,Female,44,536,131007.18,Very High
15773338,Male,58,739,72168.53,Medium
15773394,Male,38,644,79928.41,High
15773421,Female,42,673,121440.8,Medium
15773447,Male,30,526,36251.0,Very High
15773456,Male,36,678,89566.74,Medium
15773469,Female,27,687,126494.82,Medium
15773487,Female,31,634,196021.73,High
15773503,Male,32,551,53420.53,Very High
15773512,Female,25,627,194313.93,High
15773520,Female,43,672,167336.78,Medium
15773591,Male,46,787,93360.35,Low
15773605,Female,32,670,46175.7,Medium
15773639,Male,35,745,133617.43,Low
15773709,Male,35,838,197305.91,Very Low
15773723,Female,22,588,163534.75,High
15773731,Female,35,758,100365.51,Low
15773751,Female,29,597,158086.33,High
15773776,Female,38,655,188639.28,High
15773779,Female,46,593,54453.72,High
15773789,Female,38,594,77511.45,High
15773792,Female,32,662,48725.68,High
15773804,Male,39,625,99800.87,High
15773809,Male,42,620,6232.31,High
15773852,Male,38,533,104189.46,Very High
15773868,Female,37,653,134625.09,High
15773869,Male,59,797,93624.55,Low
15773876,Female,34,655,159638.77,High
15773890,Male,22,733,117202.19,Medium
15773906,Male,38,655,110527.71,High
15773934,Male,33,670,66979.06,Medium
15773949,Female,36,692,8282.22,Medium
15773972,Male,50,614,127166.49,High
15773973,Male,41,765,191215.61,Low
15774098,Male,38,701,52044.66,Medium
15774104,Male,39,539,48189.94,Very High
15774127,Male,46,518,76515.79,Very High
15774133,Female,35,706,42181.68,Medium
15774151,Female,41,614,14666.35,High
15774155,Male,33,662,162703.0,High
15774164,Male,33,502,33300.56,Very High
15774166,Female,24,607,127560.77,High
15774179,Male,37,487,126477.41,Very High
15774192,Female,38,539,80575.44,Very High
15774224,Female,30,613,170638.98,High
15774250,Male,42,532,100982.93,Very High
15774258,Male,40,678,187343.4,Medium
15774262,Male,52,597,161083.53,High
15774277,Male,43,809,132908.07,Very Low
15774285,Female,47,649,71420.16,High
15774316,Male,37,630,82647.65,High
15774328,Male,40,606,166656.18,High
15774336,Male,44,648,91947.74,High
15774358,Male,59,443,72846.58,Very High
15774382,Male,49,579,123535.05,Very High
15774393,Female,30,694,26960.31,Medium
15774401,Male,51,773,123587.83,Low
15774402,Male,36,562,182843.24,Very High
15774491,Female,28,480,48131.92,Very High
15774507,Female,39,574,103421.91,Very High
15774510,Female,31,714,106636.89,Medium
15774536,Female,32,607,196062.01,High
15774551,Male,36,772,186948.35,Low
15774586,Female,43,692,161241.65,Medium
15774630,Female,47,601,57553.02,High
15774696,Female,75,640,113428.77,High
15774727,Female,34,757,44965.44,Low
15774738,Male,44,632,185667.72,High
15774744,Male,33,664,143433.33,High
15774847,Male,50,593,20893.61,High
15774854,Male,54,592,28737.71,High
15774857,Female,27,460,156150.08,Very High
15774872,Male,36,663,136349.55,High
15774882,Female,35,687,1713.1,Medium
15774931,Male,30,452,99017.34,Very High
15774936,Male,41,543,192070.16,Very High
15775042,Female,23,615,196476.19,High
15775067,Male,47,606,137720.56,High
15775082,Male,42,749,143538.51,Low
15775104,Female,38,697,49503.5,Medium
15775108,Male,34,571,186052.15,Very High
15775116,Male,31,581,89040.61,High
15775124,Male,37,763,933.38,Low
15775131,Male,32,580,128028.6,High
15775153,Male,32,630,146326.45,High
15775192,Female,48,732,120852.85,Medium
15775203,Male,45,824,60151.77,Very Low
15775206,Male,37,699,83263.04,Medium
15775234,Male,24,646,92612.88,High
15775235,Female,36,690,81292.33,Medium
15775238,Female,41,651,151303.48,High
15775293,Male,34,680,66526.01,Medium
15775294,Female,31,692,91829.17,Medium
15775295,Female,40,630,60032.46,High
15775306,Male,28,421,89017.38,Very High
15775307,Female,38,490,92797.23,Very High
15775318,Female,51,590,191932.27,High
15775335,Female,48,635,191914.37,High
15775339,Female,29,520,4696.44,Very High
15775430,Male,31,651,129912.74,High
15775433,Male,71,666,112222.64,High
15775490,Female,38,660,195906.59,High
15775546,Female,29,517,103402.88,Very High
15775562,Female,33,538,126962.41,Very High
15775572,Female,42,531,75248.75,Very High
15775590,Female,48,482,102640.52,Very High
15775625,Male,47,596,74835.65,High
15775627,Male,35,509,67431.28,Very High
15775662,Male,43,760,193312.33,Low
15775663,Male,53,712,132702.64,Medium
15775678,Female,44,716,152108.47,Medium
15775703,Male,26,702,108747.12,Medium
15775709,Female,27,832,30912.89,Very Low
15775741,Female,28,608,125062.02,High
15775750,Male,37,686,27596.39,Medium
15775756,Male,33,809,199203.21,Very Low
15775761,Female,69,610,192743.06,High
15775797,Female,32,607,10674.62,High
15775803,Male,41,841,193093.77,Very Low
15775809,Female,26,677,151146.67,Medium
15775826,Male,30,677,174225.88,Medium
15775880,Female,30,554,40320.3,Very High
15775886,Male,36,670,140754.19,Medium
15775888,Female,38,593,125079.65,High
15775891,Male,48,634,103712.05,High
15775892,Female,23,748,134077.71,Low
15775905,Female,47,612,45750.21,High
15775912,Male,48,698,177815.87,Medium
15775949,Female,38,612,193502.93,High
15776047,Female,29,620,153392.28,High
15776051,Female,45,551,51143.43,Very High
15776096,Male,34,606,191076.22,High
15776124,Male,51,802,40855.79,Very Low
15776128,Female,44,716,133871.83,Medium
15776156,Male,27,521,164223.7,Very High
15776211,Female,34,678,124592.84,Medium
15776223,Female,42,597,106841.12,High
15776229,Male,44,682,23766.4,Medium
15776231,Male,35,626,32825.5,High
15776233,Female,61,758,182184.09,Low
15776348,Male,20,835,180197.74,Very Low
15776404,Male,22,523,124906.59,Very High
15776433,Male,62,730,186489.95,Medium
15776454,Female,48,603,100478.6,High
15776467,Female,35,702,54689.16,Medium
15776494,Male,61,754,41815.22,Low
15776518,Female,38,579,193130.55,Very High
15776545,Male,28,682,82872.64,Medium
15776558,Male,31,673,38802.03,Medium
15776596,Female,39,730,172450.04,Medium
15776605,Male,36,528,60536.56,Very High
15776629,Female,39,650,186275.7,High
15776631,Female,36,466,80603.99,Very High
15776725,Male,54,724,136902.01,Medium
15776733,Female,37,638,158610.89,High
15776743,Male,43,647,78488.39,High
15776780,Male,59,608,70649.64,High
15776807,Male,29,654,180345.44,High
15776824,Male,28,714,67057.27,Medium
15776827,Male,37,770,180326.83,Low
15776844,Female,19,762,55500.17,Low
15776850,Female,43,749,167179.48,Low
15776921,Male,45,431,36899.62,Very High
15776936,Male,40,475,169642.13,Very High
15776939,Female,48,778,182691.31,Low
15776947,Male,43,637,12156.93,High
15776985,Female,36,652,110421.31,High
15777033,Male,29,524,105448.74,Very High
15777045,Female,44,783,164213.53,Low
15777046,Female,39,580,86044.98,High
15777054,Male,42,584,25669.1,High
15777060,Female,33,770,26080.54,Low
15777067,Male,64,445,43678.06,Very High
15777076,Male,36,651,13898.31,High
15777122,Female,31,553,89087.4,Very High
15777179,Male,35,687,73133.82,Medium
15777211,Male,65,515,142548.33,Very High
15777217,Male,25,641,180808.39,High
15777315,Male,43,529,98348.66,Very High
15777352,Female,32,568,61936.22,Very High
15777436,Female,31,710,9561.73,Medium
15777452,Female,46,587,70224.34,High
15777459,Female,32,619,172792.43,High
15777504,Female,30,617,92621.9,High
15777553,Female,56,659,99504.03,High
15777576,Female,40,559,32635.54,Very High
15777586,Female,42,784,6409.55,Low
15777599,Male,34,746,183494.87,Low
15777614,Female,44,545,82614.89,Very High
15777616,Male,28,605,33114.24,High
15777639,Female,23,595,37042.8,High
15777708,Female,38,824,192800.25,Very Low
