customer_id,balance,monthly_charges,total_charges,payment_method,paperless_billing
15754713,135213.71,137.1,16452.0,Credit card,1
15754747,141918.09,198.65,21454.2,Bank transfer,1
15754796,135070.58,81.13,3894.24,Credit card,0
15754820,147127.81,116.7,11203.2,Credit card,0
15754849,109421.13,145.84,7000.32,Credit card,1
15754874,119009.57,148.12,7109.76,Credit card,1
15754919,0.0,81.75,9810.0,Electronic check,0
15754926,0.0,98.02,7057.44,Debit card,0
15754929,39539.39,190.36,22843.2,Bank transfer,1
15754940,85162.26,29.03,696.72,Bank transfer,0
15754952,76595.08,141.4,11877.6,Bank transfer,1
15754999,0.0,115.87,11123.52,Debit card,1
15755018,109819.16,169.22,20306.4,Credit card,1
15755077,105617.73,151.26,151.26,Credit card,1
15755084,121854.45,153.21,12869.64,Credit card,1
15755138,0.0,70.33,6751.68,Debit card,0
15755178,0.0,195.87,2350.44,Debit card,1
15755196,131394.56,193.68,4648.32,Bank transfer,1
15755209,133868.21,54.82,4604.88,Credit card,0
15755223,150926.99,146.49,12305.16,Bank transfer,1
15755225,134464.58,193.2,20865.6,Credit card,1
15755239,162657.64,144.67,6944.16,Credit card,1
15755241,0.0,132.04,3168.96,Electronic check,1
15755242,0.0,107.37,2576.88,Debit card,1
15755262,89763.84,191.55,6895.8,Bank transfer,1
15755330,122403.24,61.56,5171.04,Bank transfer,0
15755405,128284.45,58.74,6343.92,Credit card,0
15755416,87739.08,127.74,4598.64,Credit card,1
15755521,90044.32,193.84,193.84,Bank transfer,1
15755638,168069.73,159.7,9582.0,Credit card,1
15755642,0.0,109.76,6585.6,Debit card,1
15755648,98373.26,41.93,4025.28,Credit card,0
15755649,130538.77,109.01,9156.84,Credit card,0
15755678,0.0,59.64,1431.36,Electronic check,0
15755722,0.0,88.82,10658.4,Electronic check,0
15755731,117005.55,132.59,12728.64,Bank transfer,1
15755798,111582.11,123.69,5937.12,Bank transfer,1
15755825,0.0,109.83,13179.6,Debit card,1
15755863,0.0,159.72,1916.64,Electronic check,1
15755868,0.0,52.72,4428.48,Electronic check,0
15755978,0.0,186.67,22400.4,Debit card,1
15756026,0.0,24.23,2616.84,Electronic check,0
15756056,0.0,183.49,6605.64,Debit card,1
15756070,0.0,108.77,5220.96,Electronic check,1
15756071,103133.26,102.52,1230.24,Credit card,0
15756118,0.0,103.88,9972.48,Debit card,1
15756125,140856.16,177.41,10644.6,Credit card,1
15756148,91549.78,65.02,1560.48,Credit card,0
15756150,0.0,31.53,756.72,Electronic check,0
15756155,0.0,105.36,5057.28,Electronic check,0
15756167,134204.67,148.77,8926.2,Credit card,1
15756196,121818.84,145.73,10492.56,Bank transfer,1
15756241,152509.25,148.97,3575.28,Credit card,1
15756272,118536.4,63.93,6904.44,Credit card,0
15756277,92244.83,83.63,8028.48,Credit card,0
15756299,69311.16,71.76,1722.24,Credit card,0
15756301,97325.15,136.54,4915.44,Bank transfer,1
15756305,0.0,157.89,11368.08,Debit card,1
15756321,144772.69,115.63,6937.8,Bank transfer,0
15756333,0.0,108.6,9122.4,Debit card,1
15756425,146301.31,114.65,9630.6,Bank transfer,0
15756471,118627.16,175.82,8439.36,Credit card,1
15756472,108396.67,135.16,11353.44,Credit card,1
15756475,82293.82,112.65,12166.2,Credit card,0
15756481,118336.14,183.66,6611.76,Credit card,1
15756535,91538.51,103.88,6232.8,Credit card,0
15756538,0.0,71.58,4294.8,Electronic check,0
15756539,165610.41,158.72,13332.48,Bank transfer,1
15756560,81742.84,105.66,8875.44,Credit card,0
15756610,123770.46,69.75,4185.0,Bank transfer,0
15756625,0.0,140.54,13491.84,Debit card,1
15756655,0.0,161.82,3883.68,Electronic check,1
15756668,98415.37,118.86,4278.96,Credit card,1
15756680,165798.1,159.45,11480.4,Credit card,1
15756743,115895.42,69.79,5862.36,Credit card,0
15756751,78126.28,151.62,151.62,Credit card,1
15756804,170833.46,129.72,1556.64,Credit card,1
15756820,106198.5,54.61,4587.24,Bank transfer,0
15756824,101242.98,49.6,2976.0,Credit card,0
15756848,0.0,78.17,9380.4,Electronic check,0
15756850,0.0,119.83,1437.96,Electronic check,1
15756871,0.0,124.4,4478.4,Debit card,1
15756875,147422.44,69.23,4984.56,Bank transfer,0
15756894,0.0,32.72,392.64,Electronic check,0
15756901,91547.84,61.2,2937.6,Bank transfer,0
15756918,0.0,26.94,646.56,Electronic check,0
15756920,70655.48,88.39,9546.12,Bank transfer,0
15756926,96462.25,79.29,951.48,Bank transfer,0
15756932,0.0,92.58,7776.72,Debit card,0
15756954,0.0,78.78,1890.72,Debit card,0
15756975,0.0,38.38,1381.68,Debit card,0
15756992,0.0,160.21,1922.52,Debit card,1
15757001,79368.87,157.13,3771.12,Credit card,1
15757015,106640.5,175.45,10527.0,Credit card,1
15757140,58137.08,139.5,139.5,Bank transfer,1
15757188,153455.72,115.93,5564.64,Credit card,0
15757306,0.0,90.22,3247.92,Debit card,0
15757310,148363.38,190.08,13685.76,Credit card,1
15757385,161592.76,184.43,17705.28,Credit card,1
15757408,250898.09,141.18,5082.48,Bank transfer,0
15757425,0.0,107.05,1284.6,Debit card,0
15757434,119706.22,55.95,4699.8,Bank transfer,0
15757467,0.0,56.75,4086.0,Debit card,0
15757473,158786.67,87.47,7347.48,Bank transfer,0
15757521,132164.26,169.17,4060.08,Bank transfer,1
15757535,0.0,181.17,10870.2,Debit card,1
15757537,107784.65,145.78,10496.16,Credit card,1
15757541,151772.63,196.97,21272.76,Bank transfer,1
15757559,0.0,58.48,4912.32,Debit card,0
15757568,0.0,126.78,9128.16,Debit card,1
15757577,0.0,122.77,11785.92,Debit card,1
15757588,0.0,108.16,11681.28,Electronic check,1
15757607,0.0,175.78,175.78,Debit card,1
15757617,134140.68,34.01,2448.72,Credit card,0
15757628,112896.86,130.1,15612.0,Credit card,1
15757632,176024.05,202.35,2428.2,Credit card,1
15757646,0.0,184.32,19906.56,Debit card,1
15757648,95698.79,178.49,10709.4,Bank transfer,1
15757661,0.0,103.99,8735.16,Electronic check,0
15757759,165969.26,191.0,16044.0,Credit card,1
15757777,0.0,43.27,1038.48,Debit card,0
15757811,137453.43,125.06,13506.48,Bank transfer,1
15757821,0.0,58.62,703.44,Electronic check,0
15757829,137389.77,186.38,22365.6,Credit card,1
15757837,88311.48,185.29,6670.44,Credit card,1
15757865,0.0,74.93,6294.12,Debit card,0
15757867,176173.52,119.3,14316.0,Credit card,0
15757895,106629.49,64.76,4662.72,Bank transfer,0
15757897,104258.8,28.0,1008.0,Credit card,0
15757911,0.0,121.42,2914.08,Electronic check,1
15757912,125977.81,164.37,164.37,Bank transfer,1
15757916,0.0,73.05,7889.4,Debit card,0
15757931,0.0,168.33,6059.88,Debit card,1
15757933,102452.71,45.33,543.96,Credit card,0
15757952,0.0,121.44,2914.56,Debit card,1
15757981,0.0,148.11,14218.56,Debit card,1
15758013,98400.61,59.61,3576.6,Bank transfer,0
15758023,105245.21,111.06,6663.6,Bank transfer,0
15758031,91241.85,92.92,3345.12,Bank transfer,0
15758035,155973.13,158.36,13302.24,Bank transfer,1
15758039,0.0,111.44,8023.68,Electronic check,1
15758048,148942.0,131.79,3162.96,Credit card,1
15758050,0.0,27.72,1330.56,Debit card,0
15758056,0.0,117.07,1404.84,Electronic check,1
15758073,134397.61,55.52,4663.68,Bank transfer,0
15758081,138160.0,124.78,11978.88,Credit card,1
15758116,64646.7,128.38,7702.8,Credit card,1
15758136,141803.77,182.79,6580.44,Bank transfer,1
15758171,0.0,58.47,2806.56,Debit card,0
15758252,168085.38,145.65,3495.6,Bank transfer,1
15758306,0.0,138.92,10002.24,Debit card,1
15758362,152243.57,108.82,11752.56,Credit card,0
15758372,0.0,70.46,5918.64,Debit card,0
15758449,0.0,29.51,2832.96,Electronic check,0
15758451,102708.77,34.98,2938.32,Credit card,0
15758477,0.0,134.0,3216.0,Debit card,1
15758482,0.0,179.98,179.98,Electronic check,1
15758510,0.0,151.08,10877.76,Electronic check,1
15758513,0.0,67.78,5693.52,Debit card,0
15758531,0.0,152.49,18298.8,Debit card,1
15758546,0.0,54.91,5271.36,Debit card,0
15758606,0.0,58.44,2805.12,Electronic check,0
15758639,0.0,86.71,7283.64,Debit card,0
15758685,0.0,116.42,9779.28,Debit card,1
15758692,146011.4,75.78,6365.52,Bank transfer,0
15758702,0.0,35.99,3455.04,Debit card,0
15758726,0.0,141.16,141.16,Debit card,1
15758750,110527.17,101.13,101.13,Credit card,0
15758755,132121.71,119.66,12923.28,Bank transfer,1
15758769,0.0,15.99,1343.16,Debit card,0
15758775,97208.46,76.21,9145.2,Credit card,0
15758813,109733.2,143.46,143.46,Bank transfer,1
15758831,74896.33,51.93,1869.48,Bank transfer,0
15758836,54098.18,77.51,2790.36,Bank transfer,0
15758845,64345.21,73.12,73.12,Bank transfer,0
15758856,0.0,163.8,13759.2,Electronic check,1
15758901,0.0,101.85,1222.2,Debit card,1
15758939,127801.88,101.37,8515.08,Bank transfer,0
15759021,0.0,151.19,16328.52,Debit card,1
15759034,112262.84,39.57,949.68,Credit card,0
15759038,141806.46,119.04,4285.44,Credit card,1
15759066,136836.49,192.83,11569.8,Credit card,1
15759067,158411.95,169.84,14266.56,Credit card,1
15759133,0.0,46.76,3366.72,Debit card,0
15759140,128306.7,86.28,10353.6,Bank transfer,0
15759184,117715.84,31.74,2666.16,Credit card,0
15759244,95368.14,39.8,3820.8,Credit card,0
15759250,99183.9,50.98,1835.28,Credit card,0
15759274,0.0,138.51,16621.2,Debit card,1
15759284,0.0,110.29,7940.88,Debit card,1
15759290,0.0,34.94,3773.52,Debit card,0
15759298,134169.62,179.4,21528.0,Credit card,1
15759317,90971.85,135.36,3248.64,Credit card,1
15759381,91070.43,110.53,9284.52,Credit card,1
15759387,101487.18,90.52,1086.24,Credit card,0
15759436,95813.76,106.99,2567.76,Credit card,0
15759456,140694.78,83.66,7027.44,Credit card,0
15759480,139180.97,49.51,5941.2,Credit card,0
15759499,111156.52,168.15,8071.2,Credit card,1
15759537,58469.37,176.49,14825.16,Credit card,1
15759555,0.0,135.89,3261.36,Debit card,1
15759566,0.0,68.96,8275.2,Debit card,0
15759618,0.0,136.91,14786.28,Debit card,1
15759684,176227.07,166.67,14000.28,Bank transfer,1
15759690,0.0,91.87,4409.76,Debit card,0
15759717,0.0,40.22,3378.48,Debit card,0
15759733,0.0,77.93,4675.8,Debit card,0
15759741,150635.3,94.82,4551.36,Credit card,0
15759751,0.0,115.72,1388.64,Debit card,1
15759805,0.0,73.72,3538.56,Debit card,0
15759872,0.0,154.89,16728.12,Debit card,1
15759874,148595.55,96.65,3479.4,Credit card,0
15759913,85200.82,170.59,12282.48,Credit card,1
15759915,87772.52,182.26,13122.72,Credit card,1
15759966,119799.27,174.82,10489.2,Credit card,1
15759991,141573.55,101.7,4881.6,Credit card,0
15760063,0.0,164.07,13781.88,Debit card,1
15760085,126384.42,196.07,23528.4,Credit card,1
15760090,0.0,133.25,11193.0,Debit card,1
15760102,0.0,164.9,9894.0,Debit card,1
15760121,100606.02,165.17,17838.36,Credit card,1
15760177,100252.18,148.73,16062.84,Credit card,1
15760216,0.0,165.73,19887.6,Debit card,1
15760244,160979.68,47.69,2861.4,Bank transfer,0
15760294,145150.28,87.83,8431.68,Credit card,0
15760427,124788.18,85.39,6148.08,Credit card,0
15760431,0.0,90.67,1088.04,Debit card,0
15760446,0.0,22.98,2481.84,Electronic check,0
15760450,0.0,67.73,812.76,Debit card,0
15760456,123711.73,185.34,22240.8,Credit card,1
15760514,116644.29,91.64,9897.12,Credit card,0
15760521,94164.0,183.97,2207.64,Credit card,1
15760550,143637.58,190.74,16022.16,Bank transfer,1
15760568,142658.04,158.18,9490.8,Bank transfer,1
15760570,0.0,73.37,4402.2,Debit card,0
15760641,106648.98,33.88,406.56,Bank transfer,0
15760662,87212.8,25.91,621.84,Credit card,0
15760749,126683.8,126.65,10638.6,Bank transfer,1
15760774,146329.57,208.34,2500.08,Credit card,1
15760825,0.0,126.67,1520.04,Debit card,1
15760849,0.0,138.71,3329.04,Debit card,1
15760851,0.0,102.23,7360.56,Debit card,0
15760861,125211.92,125.29,1503.48,Credit card,1
15760865,141819.02,111.23,9343.32,Credit card,0
15760873,81310.34,177.42,14903.28,Credit card,1
15760880,0.0,45.26,5431.2,Electronic check,0
15760924,100062.39,132.27,3174.48,Bank transfer,1
15760988,124573.33,43.26,4672.08,Bank transfer,0
15761018,143829.2,196.59,4718.16,Credit card,1
15761023,120847.11,36.47,875.28,Credit card,0
15761024,167733.51,103.51,2484.24,Credit card,0
15761043,86569.76,118.73,8548.56,Credit card,0
15761047,160997.54,102.18,2452.32,Bank transfer,0
15761053,131326.47,32.65,783.6,Bank transfer,0
15761076,58820.32,148.27,5337.72,Credit card,1
15761102,132835.56,145.99,7007.52,Bank transfer,1
15761132,128029.72,83.38,7003.92,Credit card,0
15761141,0.0,132.32,15878.4,Debit card,1
15761149,133444.97,36.77,3529.92,Bank transfer,0
15761158,0.0,128.2,10768.8,Debit card,1
15761168,171913.87,80.97,3886.56,Credit card,0
15761241,129745.1,151.2,14515.2,Credit card,1
15761286,119499.42,186.95,15703.8,Credit card,1
15761294,137464.04,141.66,13599.36,Credit card,1
15761340,0.0,107.19,6431.4,Debit card,0
15761348,0.0,161.66,161.66,Debit card,1
15761364,0.0,155.56,16800.48,Debit card,1
15761374,117444.51,184.82,19960.56,Credit card,1
15761453,0.0,86.08,6197.76,Debit card,0
15761477,130806.42,110.49,5303.52,Credit card,0
15761487,0.0,176.0,10560.0,Electronic check,1
15761497,163760.82,167.72,2012.64,Bank transfer,1
15761506,0.0,157.27,9436.2,Debit card,1
15761525,96997.09,102.39,12286.8,Bank transfer,0
15761554,89299.81,30.03,1441.44,Bank transfer,0
15761600,86394.14,133.29,7997.4,Credit card,1
15761606,101707.8,130.48,14091.84,Credit card,1
15761654,134152.29,155.31,14909.76,Credit card,1
15761670,0.0,117.32,11262.72,Debit card,1
15761692,122417.17,201.43,21754.44,Bank transfer,1
15761706,144102.32,43.35,4161.6,Credit card,0
15761713,178074.33,130.72,10980.48,Bank transfer,1
15761717,51962.91,69.72,8366.4,Credit card,0
15761720,153238.88,44.71,3219.12,Credit card,0
15761733,0.0,151.45,18174.0,Debit card,1
15761763,164385.53,162.21,15572.16,Credit card,1
15761775,180293.84,75.67,7264.32,Credit card,0
15761783,0.0,151.68,10920.96,Debit card,1
15761854,0.0,90.42,4340.16,Electronic check,0
15761886,172381.8,109.92,5276.16,Credit card,0
15761950,110827.49,156.44,16895.52,Credit card,1
15761976,0.0,122.26,11736.96,Debit card,1
15761986,138901.61,95.91,3452.76,Credit card,0
15762045,142688.57,137.86,8271.6,Credit card,1
15762048,154969.79,130.17,10934.28,Credit card,0
15762091,139129.92,85.99,6191.28,Credit card,0
15762110,0.0,167.09,167.09,Debit card,1
15762123,0.0,123.43,1481.16,Debit card,1
15762134,119152.1,184.11,17674.56,Credit card,1
15762138,0.0,172.75,10365.0,Debit card,1
15762169,145018.64,121.53,13125.24,Credit card,0
15762172,0.0,173.54,4164.96,Debit card,1
15762198,103818.43,165.94,9956.4,Credit card,1
15762216,129553.76,199.77,9588.96,Credit card,1
15762218,0.0,145.58,15722.64,Electronic check,1
15762228,110046.93,62.44,4495.68,Credit card,0
15762238,84745.03,65.61,65.61,Bank transfer,0
15762268,141162.08,75.6,9072.0,Credit card,0
15762277,158623.14,105.38,6322.8,Bank transfer,0
15762331,178755.84,205.42,22185.36,Credit card,1
15762332,61592.14,84.74,1016.88,Credit card,0
15762351,0.0,179.44,2153.28,Debit card,1
15762392,113257.2,83.18,998.16,Credit card,0
15762418,121681.82,137.46,4948.56,Credit card,1
15762455,66220.17,164.28,11828.16,Bank transfer,1
15762543,0.0,129.16,1549.92,Debit card,1
15762573,0.0,106.46,8942.64,Debit card,0
15762588,0.0,58.89,3533.4,Debit card,0
15762605,104796.54,156.2,1874.4,Credit card,1
15762615,101993.12,106.28,10202.88,Bank transfer,0
15762682,111827.27,51.34,616.08,Credit card,0
15762708,119658.49,37.15,4458.0,Credit card,0
15762716,168920.75,63.54,7624.8,Credit card,0
15762729,111071.36,89.72,1076.64,Credit card,0
15762745,0.0,123.38,11844.48,Debit card,1
15762762,118886.55,72.86,4371.6,Bank transfer,0
15762793,136980.23,127.06,127.06,Credit card,0
15762799,187861.18,138.95,138.95,Credit card,1
15762803,0.0,36.8,1324.8,Debit card,0
15762821,0.0,122.02,7321.2,Electronic check,1
15762855,0.0,133.49,12815.04,Debit card,1
15762882,61211.18,142.22,6826.56,Credit card,1
15762902,0.0,43.15,3624.6,Electronic check,0
15762927,100762.64,178.91,12881.52,Credit card,1
15762928,0.0,26.16,2511.36,Debit card,0
15762937,140348.56,181.1,13039.2,Credit card,1
15762984,0.0,126.42,10619.28,Electronic check,1
15762993,102773.15,137.61,8256.6,Bank transfer,1
15763029,161450.03,117.02,12638.16,Credit card,0
15763055,98108.79,126.71,7602.6,Bank transfer,1
15763063,128509.63,132.58,15909.6,Credit card,1
15763065,0.0,190.46,4571.04,Debit card,1
15763093,128369.75,208.47,17511.48,Credit card,1
15763097,0.0,52.47,5037.12,Electronic check,0
15763107,0.0,157.81,17043.48,Debit card,1
15763108,106261.63,105.96,8900.64,Credit card,0
15763111,124577.15,172.27,20672.4,Bank transfer,1
15763148,84719.98,183.93,19864.44,Bank transfer,1
15763171,114330.95,50.25,1206.0,Credit card,0
15763194,0.0,107.59,9037.56,Electronic check,1
15763218,0.0,133.42,1601.04,Electronic check,1
15763256,128751.65,201.14,19309.44,Credit card,1
15763274,120320.54,110.43,3975.48,Bank transfer,0
15763327,124993.29,65.71,6308.16,Credit card,0
15763381,90963.49,48.81,48.81,Bank transfer,0
15763414,113447.01,97.42,10521.36,Credit card,0
15763415,134378.89,120.28,120.28,Credit card,1
15763431,82275.35,114.05,2737.2,Credit card,0
15763460,183768.47,176.33,21159.6,Credit card,1
15763515,0.0,159.44,9566.4,Debit card,1
15763544,0.0,114.64,1375.68,Electronic check,1
15763579,105264.88,83.88,2013.12,Credit card,0
15763612,124439.49,81.91,1965.84,Bank transfer,0
15763613,0.0,190.22,2282.64,Debit card,1
15763625,0.0,150.79,16285.32,Debit card,1
15763662,39043.29,176.04,4224.96,Credit card,1
15763665,136674.51,48.9,2347.2,Bank transfer,0
15763683,139626.01,131.47,6310.56,Credit card,1
15763704,69014.49,171.54,4116.96,Bank transfer,1
15763747,0.0,74.69,6273.96,Debit card,0
15763798,140007.19,59.43,3565.8,Bank transfer,0
15763806,0.0,44.77,2148.96,Debit card,0
15763859,0.0,99.76,8379.84,Debit card,0
15763874,0.0,74.62,7163.52,Debit card,0
15763895,178011.5,69.35,5825.4,Credit card,0
15763898,0.0,48.48,1745.28,Debit card,0
15763907,104614.29,78.97,947.64,Credit card,0
15763922,79962.92,86.75,7287.0,Credit card,0
15763980,58668.02,86.36,1036.32,Credit card,0
15764021,61687.33,121.56,1458.72,Credit card,1
15764033,121927.92,103.62,1243.44,Credit card,0
15764072,109848.6,63.49,761.88,Credit card,0
15764073,0.0,37.56,4056.48,Debit card,0
15764105,0.0,98.37,1180.44,Debit card,0
15764153,130499.09,105.91,105.91,Credit card,0
15764170,93960.35,56.58,2715.84,Credit card,0
15764174,0.0,173.82,8343.36,Debit card,1
15764195,111900.14,110.1,5284.8,Credit card,0
15764226,106425.75,44.92,4312.32,Credit card,0
15764237,0.0,100.26,10828.08,Electronic check,0
15764253,160485.16,60.26,4338.72,Credit card,0
15764284,0.0,143.61,5169.96,Debit card,1
15764293,0.0,91.33,1095.96,Debit card,0
15764294,98899.91,66.7,3201.6,Credit card,0
15764314,113877.23,186.85,4484.4,Credit card,1
15764335,123151.51,100.91,9687.36,Credit card,0
15764343,155681.72,57.26,5496.96,Credit card,0
15764351,120170.07,72.07,4324.2,Bank transfer,0
15764405,0.0,159.38,19125.6,Debit card,1
15764409,108286.5,123.37,13323.96,Credit card,1
15764419,0.0,120.73,7243.8,Debit card,1
15764431,130929.02,91.17,5470.2,Credit card,0
15764432,164307.77,77.06,1849.44,Credit card,0
15764444,125850.53,115.38,11076.48,Credit card,0
15764448,144037.6,154.71,154.71,Credit card,1
15764491,159693.9,107.27,12872.4,Credit card,0
15764537,0.0,32.09,3080.64,Debit card,0
15764604,164769.02,160.56,13487.04,Credit card,1
15764618,0.0,82.97,5973.84,Debit card,0
15764654,87374.88,37.31,4029.48,Credit card,0
15764661,0.0,92.35,2216.4,Debit card,0
15764708,117696.67,113.69,8185.68,Credit card,1
15764726,137583.04,37.46,1348.56,Bank transfer,0
15764841,130557.24,71.48,71.48,Credit card,0
15764866,116220.5,99.94,3597.84,Credit card,0
15764892,84474.62,195.79,23494.8,Credit card,1
15764916,95984.21,122.45,10285.8,Bank transfer,1
15764922,187294.46,126.31,4547.16,Credit card,1
15764927,121513.31,193.2,6955.2,Bank transfer,1
15765014,179380.74,108.63,1303.56,Bank transfer,0
15765048,0.0,165.92,5973.12,Debit card,1
15765093,166594.78,166.84,12012.48,Credit card,1
15765173,0.0,106.83,3845.88,Electronic check,1
15765192,84006.88,189.51,15918.84,Bank transfer,1
15765257,121461.87,47.25,2835.0,Credit card,0
15765258,0.0,143.42,8605.2,Debit card,1
15765266,0.0,25.78,309.36,Electronic check,0
15765283,149961.99,133.67,4812.12,Credit card,1
15765287,0.0,31.51,756.24,Debit card,0
15765297,0.0,52.57,52.57,Electronic check,0
15765300,62389.03,169.21,10152.6,Credit card,1
15765311,0.0,72.07,6918.72,Debit card,0
15765322,84284.48,89.02,5341.2,Credit card,0
15765345,0.0,112.59,5404.32,Debit card,1
15765375,0.0,147.56,14165.76,Electronic check,1
15765402,145644.05,120.61,8683.92,Bank transfer,1
15765415,89122.3,191.42,9188.16,Credit card,1
15765457,100829.94,164.63,1975.56,Credit card,1
15765461,0.0,173.02,6228.72,Debit card,1
15765487,151766.71,185.46,20029.68,Credit card,1
15765518,105229.53,56.92,1366.08,Credit card,0
15765520,188614.07,183.08,15378.72,Credit card,1
15765532,96166.88,185.92,13386.24,Credit card,1
15765537,142721.52,161.41,3873.84,Credit card,1
15765643,124348.38,190.14,13690.08,Bank transfer,1
15765650,114655.58,134.64,8078.4,Bank transfer,1
15765694,0.0,120.55,1446.6,Electronic check,1
15765732,149592.14,162.58,11705.76,Credit card,1
15765806,144591.96,197.27,2367.24,Credit card,1
15765812,0.0,31.42,377.04,Debit card,0
15765846,94222.53,112.44,2698.56,Credit card,1
15765857,142412.13,57.34,1376.16,Credit card,0
15765902,163034.82,161.51,9690.6,Credit card,1
15765952,145471.37,190.81,9158.88,Credit card,1
15765982,74135.85,32.94,2766.96,Credit card,0
15766017,72309.3,94.25,3393.0,Credit card,0
15766044,120688.61,50.75,2436.0,Credit card,0
15766047,91621.69,85.03,2040.72,Credit card,0
15766064,111060.05,132.64,14325.12,Credit card,1
15766066,124511.01,125.89,1510.68,Bank transfer,1
15766137,0.0,93.24,2237.76,Debit card,0
15766163,0.0,53.7,644.4,Electronic check,0
15766166,145081.72,53.66,1287.84,Credit card,0
15766172,128743.55,143.69,5172.84,Credit card,1
15766183,130334.84,86.61,2078.64,Credit card,0
15766185,146587.3,108.88,5226.24,Credit card,0
15766205,103391.38,103.24,2477.76,Bank transfer,0
15766272,125193.96,121.91,121.91,Credit card,1
15766288,103700.69,189.28,11356.8,Credit card,1
15766289,142669.93,181.03,10861.8,Credit card,1
15766355,108806.96,103.53,103.53,Credit card,0
15766374,119624.6,205.26,9852.48,Credit card,1
15766378,106431.97,176.73,19086.84,Credit card,1
15766417,0.0,60.52,1452.48,Debit card,0
15766427,97720.35,184.55,11073.0,Credit card,1
15766458,198113.86,99.77,1197.24,Credit card,0
15766552,0.0,142.71,10275.12,Electronic check,1
15766575,140745.33,194.31,18653.76,Credit card,1
15766609,0.0,163.82,19658.4,Debit card,1
15766649,89416.99,145.64,17476.8,Bank transfer,1
15766659,0.0,158.17,9490.2,Debit card,1
15766663,0.0,47.49,2279.52,Debit card,0
15766667,102989.83,80.44,1930.56,Bank transfer,0
15766683,139422.37,102.9,7408.8,Bank transfer,0
15766686,104502.11,44.89,538.68,Credit card,0
15766734,0.0,91.71,5502.6,Debit card,0
15766741,114628.4,169.44,4066.56,Bank transfer,1
15766746,127120.07,54.99,3959.28,Credit card,0
15766765,60263.23,163.4,13725.6,Credit card,1
15766776,0.0,168.9,2026.8,Debit card,1
15766787,0.0,82.67,8928.36,Debit card,0
15766810,92246.14,113.96,2735.04,Bank transfer,0
15766826,146266.0,52.19,4383.96,Credit card,0
15766869,89696.84,198.44,2381.28,Credit card,1
15766887,122773.5,91.14,2187.36,Credit card,0
15766896,0.0,38.06,1370.16,Debit card,0
15766906,132116.13,152.1,7300.8,Credit card,1
15766908,114540.38,106.32,3827.52,Credit card,0
15767064,44054.84,79.72,956.64,Credit card,0
15767129,121730.49,149.4,10756.8,Credit card,1
15767231,144852.06,142.78,11993.52,Bank transfer,1
15767264,117438.17,92.03,1104.36,Bank transfer,0
15767339,0.0,182.33,21879.6,Debit card,1
15767358,97486.15,80.8,969.6,Credit card,0
15767391,90322.99,136.5,6552.0,Bank transfer,1
15767414,99886.42,112.9,2709.6,Credit card,0
15767432,0.0,44.07,3701.88,Debit card,0
15767474,0.0,177.43,19162.44,Debit card,1
15767488,0.0,40.76,3423.84,Debit card,0
15767594,0.0,180.58,17335.68,Debit card,1
15767598,0.0,188.66,18111.36,Electronic check,1
15767626,0.0,27.16,3259.2,Debit card,0
15767681,0.0,98.18,10603.44,Electronic check,0
15767722,117704.73,194.6,194.6,Credit card,1
15767729,182876.88,86.88,5212.8,Credit card,0
15767757,120307.58,35.71,3856.68,Credit card,0
15767781,82697.28,86.78,10413.6,Credit card,0
15767793,0.0,49.42,5930.4,Debit card,0
15767794,120718.28,79.24,8557.92,Credit card,0
15767804,0.0,150.44,10831.68,Debit card,1
15767818,132436.34,32.68,3921.6,Credit card,0
15767821,102016.72,106.12,7640.64,Bank transfer,0
15767864,0.0,177.53,12782.16,Electronic check,1
15767871,0.0,176.17,14798.28,Debit card,1
15767891,99152.73,79.27,5707.44,Credit card,0
15767894,0.0,140.05,15125.4,Electronic check,1
15767908,127678.8,81.0,5832.0,Bank transfer,0
15767921,0.0,74.25,6237.0,Debit card,0
15767954,81623.67,166.9,6008.4,Credit card,1
15768006,152303.8,44.95,1618.2,Credit card,0
15768072,0.0,34.96,839.04,Electronic check,0
15768095,0.0,127.87,13809.96,Electronic check,1
15768104,141541.25,88.24,8471.04,Bank transfer,0
15768120,90560.48,182.81,19743.48,Credit card,1
15768124,0.0,57.61,2073.96,Debit card,0
15768137,136100.69,185.81,13378.32,Bank transfer,1
15768151,109032.23,157.86,5682.96,Bank transfer,1
15768163,137145.12,128.53,10796.52,Credit card,1
15768193,146050.97,117.93,7075.8,Bank transfer,0
15768201,148586.64,181.61,4358.64,Credit card,1
15768219,0.0,141.7,141.7,Debit card,1
15768233,114346.3,29.97,2877.12,Bank transfer,0
15768244,0.0,58.33,5599.68,Debit card,0
15768270,0.0,117.66,12707.28,Debit card,1
15768282,94615.11,47.05,3387.6,Credit card,0
15768293,0.0,28.63,1030.68,Debit card,0
15768295,109564.1,122.64,10301.76,Bank transfer,1
15768340,113905.48,175.87,6331.32,Credit card,1
15768342,79475.3,74.94,7194.24,Credit card,0
15768359,120037.96,60.24,2891.52,Credit card,0
15768367,186558.55,185.88,15613.92,Credit card,1
15768387,0.0,48.78,4682.88,Electronic check,0
15768449,51582.5,185.33,15567.72,Credit card,1
15768451,149131.03,108.4,6504.0,Credit card,0
15768455,0.0,66.82,6414.72,Debit card,0
15768465,121309.17,66.16,6351.36,Credit card,0
15768471,108755.0,62.41,4493.52,Credit card,0
15768474,0.0,46.7,1681.2,Debit card,0
